bill_id,vendor_id,invoice_number,invoice_date,due_date,po_number,amount,paid_amount,balance,status,approved_by
BILL-2025000232,VEND-00090,V65205,2025-05-06,2025-06-05,PO-735391,1635.44,962.59,672.85,open,kpatel
BILL-2025000233,VEND-00116,V50945,2025-10-17,2025-11-16,PO-425851,926.14,926.14,0.0,paid,kpatel
BILL-2025000234,VEND-00062,V34492,2025-01-16,2025-03-17,PO-709478,572.08,572.08,0.0,paid,mlopez
BILL-2025000235,VEND-00035,V25396,2025-08-28,2025-10-12,PO-953202,856.59,856.59,0.0,paid,kpatel
BILL-2025000236,VEND-00084,V91553,2025-07-14,2025-08-28,PO-560770,781.87,781.87,0.0,paid,sjohnson
BILL-2025000237,VEND-00149,V48826,2025-08-23,2025-10-07,PO-803441,621.45,196.75,424.7,open,kpatel
BILL-2025000238,VEND-00098,V21884,2025-10-09,2025-12-08,PO-393059,1243.88,1243.88,0.0,paid,rwhite
BILL-2025000239,VEND-00019,V87949,2025-07-25,2025-09-08,PO-759062,777.93,777.93,0.0,paid,kpatel
BILL-2025000240,VEND-00007,V13704,2025-03-10,2025-05-09,PO-290950,727.52,727.52,0.0,paid,mlopez
BILL-2025000241,VEND-00007,V94684,2025-03-20,2025-05-19,PO-525932,63.79,63.79,0.0,paid,mlopez
BILL-2025000242,VEND-00014,V80904,2025-09-11,2025-10-11,PO-379128,307.14,307.14,0.0,paid,mlopez
BILL-2025000243,VEND-00100,V11788,2025-03-31,2025-05-15,PO-895652,33.05,33.05,0.0,paid,rwhite
BILL-2025000244,VEND-00002,V93005,2025-10-11,2025-12-10,PO-275875,180.8,180.8,0.0,paid,rwhite
BILL-2025000245,VEND-00038,V36854,2025-09-25,2025-10-25,PO-405990,726.2,726.2,0.0,paid,sjohnson
BILL-2025000246,VEND-00042,V11232,2025-07-24,2025-08-23,PO-617426,1410.9,920.29,490.61,open,kpatel
BILL-2025000247,VEND-00018,V90903,2025-03-21,2025-05-20,,0.0,0.0,0.0,open,sjohnson
BILL-2025000248,VEND-00109,V64091,2025-04-06,2025-05-21,PO-937056,1107.81,1107.81,0.0,paid,mlopez
BILL-2025000249,VEND-00017,V73288,2025-10-16,2025-12-15,PO-637002,181.93,181.93,0.0,paid,sjohnson
BILL-2025000250,VEND-00017,V91663,2025-11-24,2026-01-08,,293.19,293.19,0.0,paid,rwhite
BILL-2025000251,VEND-00076,V92615,2025-06-01,2025-07-31,PO-576853,1763.86,1763.86,0.0,paid,sjohnson
BILL-2025000252,VEND-00123,V57501,2025-06-24,2025-08-08,PO-424209,950.62,950.62,0.0,paid,mlopez
BILL-2025000253,VEND-00055,V14584,2025-04-24,2025-05-24,PO-226590,129.61,8.01,121.6,open,mlopez
BILL-2025000254,VEND-00130,V38788,2025-05-30,2025-07-29,PO-586234,505.03,505.03,0.0,paid,rwhite
BILL-2025000255,VEND-00020,V17272,2025-02-12,2025-04-13,PO-713547,292.96,292.96,0.0,paid,kpatel
BILL-2025000256,VEND-00147,V79195,2025-03-19,2025-05-18,PO-121834,963.0,963.0,0.0,paid,sjohnson
BILL-2025000257,VEND-00094,V38195,2025-09-02,2025-10-02,,1662.88,1662.88,0.0,paid,kpatel
BILL-2025000258,VEND-00142,V87782,2025-10-05,2025-11-04,PO-998301,1048.65,257.42,791.23,open,kpatel
BILL-2025000259,VEND-00075,V74093,2025-11-09,2025-12-24,PO-387790,136.87,136.87,0.0,paid,mlopez
BILL-2025000260,VEND-00035,V33751,2025-11-09,2025-12-09,PO-690557,2981.98,2981.98,0.0,paid,rwhite
BILL-2025000261,VEND-00070,V54068,2025-05-06,2025-07-05,PO-191196,1290.61,1290.61,0.0,paid,rwhite
BILL-2025000262,VEND-00057,V95449,2025-08-02,2025-10-01,PO-123129,1072.89,1072.89,0.0,paid,rwhite
BILL-2025000263,VEND-00130,V75014,2025-05-17,2025-06-16,PO-237904,1285.36,1285.36,0.0,paid,sjohnson
BILL-2025000264,VEND-00099,V31402,2025-11-23,2026-01-07,,919.33,780.43,138.9,open,mlopez
BILL-2025000265,VEND-00005,V56926,2025-06-28,2025-08-12,PO-520751,2218.65,2218.65,0.0,paid,rwhite
BILL-2025000266,VEND-00147,V10784,2025-04-17,2025-05-17,PO-170927,421.44,421.44,0.0,paid,mlopez
BILL-2025000267,VEND-00138,V58885,2025-03-19,2025-04-18,PO-872617,2546.71,2546.71,0.0,paid,sjohnson
BILL-2025000268,VEND-00042,V86833,2025-12-19,2026-02-17,PO-391872,1280.07,1280.07,0.0,paid,sjohnson
BILL-2025000269,VEND-00031,V83724,2025-07-25,2025-09-23,PO-550381,2539.78,2539.78,0.0,paid,rwhite
BILL-2025000270,VEND-00024,V79584,2025-09-05,2025-10-05,PO-915699,107.77,107.77,0.0,paid,kpatel
BILL-2025000271,VEND-00074,V41126,2025-07-17,2025-08-16,PO-293875,814.21,814.21,0.0,paid,sjohnson
BILL-2025000272,VEND-00053,V99898,2025-12-24,2026-01-23,PO-788656,97.3,97.3,0.0,paid,kpatel
BILL-2025000273,VEND-00117,V90387,2025-04-18,2025-05-18,,634.91,634.91,0.0,paid,sjohnson
BILL-2025000274,VEND-00062,V58698,2025-06-10,2025-07-10,PO-249852,327.61,14.74,312.87,open,kpatel
BILL-2025000275,VEND-00075,V99833,2025-02-17,2025-04-03,,190.89,100.63,90.26,open,rwhite
BILL-2025000276,VEND-00114,V20762,2025-04-29,2025-05-29,PO-182580,437.8,333.38,104.42,open,kpatel
BILL-2025000277,VEND-00058,V62070,2025-07-13,2025-09-11,PO-191029,1001.32,1001.32,0.0,paid,sjohnson
BILL-2025000278,VEND-00084,V24280,2025-05-05,2025-06-19,PO-184415,410.44,410.44,0.0,paid,mlopez
BILL-2025000279,VEND-00105,V14393,2025-08-29,2025-09-28,PO-799633,880.72,858.73,21.99,open,rwhite
BILL-2025000280,VEND-00116,V41313,2025-05-30,2025-07-14,PO-514840,711.41,596.22,115.19,open,sjohnson
BILL-2025000281,VEND-00126,V34236,2025-12-07,2026-01-06,,522.98,522.98,0.0,paid,sjohnson
BILL-2025000282,VEND-00007,V72740,2025-03-10,2025-04-09,PO-199904,1405.32,1005.49,399.83,open,kpatel
BILL-2025000283,VEND-00138,V63609,2025-10-22,2025-12-21,,1599.87,122.76,1477.11,open,mlopez
BILL-2025000284,VEND-00096,V93822,2025-04-17,2025-06-01,PO-731310,364.21,364.21,0.0,paid,mlopez
BILL-2025000285,VEND-00033,V13129,2025-04-20,2025-05-20,PO-751504,879.77,290.06,589.71,open,rwhite
BILL-2025000286,VEND-00064,V90068,2025-02-18,2025-04-19,PO-665873,953.19,953.19,0.0,paid,kpatel
BILL-2025000287,VEND-00005,V15765,2025-11-10,2025-12-25,PO-120767,810.51,810.51,0.0,paid,kpatel
BILL-2025000288,VEND-00070,V76668,2025-08-06,2025-10-05,PO-231211,997.9,997.9,0.0,paid,kpatel
BILL-2025000289,VEND-00133,V84958,2025-10-29,2025-12-13,PO-196264,379.38,379.38,0.0,paid,rwhite
BILL-2025000290,VEND-00074,V58118,2025-01-14,2025-03-15,PO-117480,525.52,525.52,0.0,paid,sjohnson
BILL-2025000291,VEND-00051,V75345,2025-04-22,2025-05-22,PO-509862,430.32,430.32,0.0,paid,sjohnson
BILL-2025000292,VEND-00014,V32383,2025-05-31,2025-06-30,,639.09,89.73,549.36,open,sjohnson
BILL-2025000293,VEND-00038,V77405,2025-04-19,2025-05-19,PO-881236,12668.13,11525.27,1142.86,open,kpatel
BILL-2025000294,VEND-00043,V64312,2025-06-03,2025-07-03,,8724.42,2177.95,6546.47,open,kpatel
BILL-2025000295,VEND-00114,V34908,2025-01-08,2025-02-07,PO-999537,574.91,574.91,0.0,paid,mlopez
BILL-2025000296,VEND-00064,V42641,2025-03-28,2025-05-27,PO-467114,394.62,394.62,0.0,paid,kpatel
BILL-2025000297,VEND-00043,V11637,2025-12-17,2026-02-15,PO-319258,425.82,425.82,0.0,paid,sjohnson
BILL-2025000298,VEND-00122,V61940,2025-03-08,2025-05-07,PO-613498,655.03,655.03,0.0,paid,kpatel
BILL-2025000299,VEND-00108,V71605,2025-03-16,2025-04-30,PO-870194,411.88,411.88,0.0,paid,mlopez
BILL-2025000300,VEND-00002,V68856,2025-05-07,2025-06-06,,960.23,960.23,0.0,paid,mlopez
BILL-2025000301,VEND-00099,V16364,2025-10-24,2025-12-23,PO-266213,1586.24,580.2,1006.04,open,sjohnson
BILL-2025000302,VEND-00010,V21109,2025-02-18,2025-04-19,PO-864338,606.14,606.14,0.0,paid,rwhite
BILL-2025000303,VEND-00138,V79851,2025-06-06,2025-07-06,PO-287154,753.78,320.11,433.67,open,rwhite
BILL-2025000304,VEND-00030,V36294,2025-02-17,2025-04-03,PO-224516,295.71,295.71,0.0,paid,mlopez
BILL-2025000305,VEND-00011,V83804,2025-04-13,2025-05-13,PO-463209,3328.75,3328.75,0.0,paid,kpatel
BILL-2025000306,VEND-00110,V29792,2025-11-09,2025-12-09,PO-660197,532.07,51.74,480.33,open,sjohnson
BILL-2025000307,VEND-00112,V41437,2025-03-08,2025-04-07,PO-930212,592.77,388.51,204.26,open,rwhite
BILL-2025000308,VEND-00118,V77949,2025-02-24,2025-04-10,PO-199932,1179.59,1179.59,0.0,paid,sjohnson
BILL-2025000309,VEND-00142,V24362,2025-07-27,2025-08-26,PO-148645,5216.13,5216.13,0.0,paid,rwhite
BILL-2025000310,VEND-00137,V53765,2025-07-21,2025-08-20,PO-569709,335.73,119.48,216.25,open,sjohnson
BILL-2025000311,VEND-00002,V31605,2025-11-15,2025-12-30,PO-615689,3432.33,1769.45,1662.88,open,rwhite
BILL-2025000312,VEND-00135,V98470,2025-11-16,2025-12-16,PO-814186,307.15,307.15,0.0,paid,kpatel
BILL-2025000313,VEND-00005,V73438,2025-02-18,2025-03-20,,512.17,512.17,0.0,paid,kpatel
BILL-2025000314,VEND-00112,V64549,2025-12-23,2026-01-22,PO-840765,981.04,152.18,828.86,open,kpatel
BILL-2025000315,VEND-00095,V60079,2025-07-21,2025-08-20,PO-598692,3098.25,1341.98,1756.27,open,kpatel
BILL-2025000316,VEND-00075,V52366,2025-02-15,2025-03-17,PO-382917,1535.4,514.24,1021.16,open,mlopez
BILL-2025000317,VEND-00084,V94368,2025-10-24,2025-11-23,PO-101504,1256.27,1187.45,68.82,open,mlopez
BILL-2025000318,VEND-00023,V76047,2025-05-31,2025-06-30,PO-422665,29.12,29.12,0.0,paid,kpatel
BILL-2025000319,VEND-00011,V53611,2025-09-05,2025-10-05,PO-668268,762.85,762.85,0.0,paid,mlopez
BILL-2025000320,VEND-00058,V20382,2025-07-04,2025-08-03,PO-644851,506.68,506.68,0.0,paid,mlopez
BILL-2025000321,VEND-00144,V93127,2025-12-01,2026-01-30,PO-165812,2030.98,2030.98,0.0,paid,kpatel
BILL-2025000322,VEND-00142,V33517,2025-01-01,2025-01-31,PO-398566,1801.69,487.17,1314.52,open,sjohnson
BILL-2025000323,VEND-00072,V84119,2025-03-10,2025-05-09,PO-891920,1536.65,1375.47,161.18,open,kpatel
BILL-2025000324,VEND-00121,V49843,2025-12-15,2026-01-29,PO-586129,875.12,875.12,0.0,paid,rwhite
BILL-2025000325,VEND-00092,V32719,2025-12-15,2026-01-14,PO-319658,2021.34,2021.34,0.0,paid,rwhite
BILL-2025000326,VEND-00035,V23096,2025-12-22,2026-02-05,PO-162046,2220.56,2220.56,0.0,paid,kpatel
BILL-2025000327,VEND-00100,V62976,2025-03-26,2025-05-10,PO-850521,413.06,413.06,0.0,paid,rwhite
BILL-2025000328,VEND-00082,V93850,2025-06-10,2025-07-10,PO-419156,3106.12,3106.12,0.0,paid,rwhite
BILL-2025000329,VEND-00019,V29577,2025-12-22,2026-01-21,PO-500985,1717.84,778.05,939.79,open,rwhite
BILL-2025000330,VEND-00145,V34158,2025-08-14,2025-09-28,PO-875487,251.19,115.27,135.92,open,rwhite
BILL-2025000331,VEND-00077,V61034,2025-06-07,2025-07-22,PO-670372,2114.95,2114.95,0.0,paid,mlopez
BILL-2025000332,VEND-00019,V13350,2025-06-02,2025-07-17,PO-858665,1641.55,1641.55,0.0,paid,sjohnson
BILL-2025000333,VEND-00067,V79528,2025-09-06,2025-10-06,PO-471080,1952.83,1952.83,0.0,paid,mlopez
BILL-2025000334,VEND-00071,V28368,2025-01-23,2025-02-22,PO-573021,2906.7,184.07,2722.63,open,rwhite
BILL-2025000335,VEND-00055,V32664,2025-06-08,2025-07-23,PO-705869,154.18,154.18,0.0,paid,rwhite
BILL-2025000336,VEND-00019,V72867,2025-02-10,2025-04-11,PO-948104,611.66,611.66,0.0,paid,mlopez
BILL-2025000337,VEND-00046,V88630,2025-08-05,2025-09-04,PO-192329,622.89,622.89,0.0,paid,mlopez
BILL-2025000338,VEND-00144,V83935,2025-11-21,2025-12-21,PO-755595,237.14,174.62,62.52,open,mlopez
BILL-2025000339,VEND-00088,V99059,2025-10-17,2025-12-01,PO-984330,1540.44,1540.44,0.0,paid,rwhite
BILL-2025000340,VEND-00021,V47197,2025-11-24,2025-12-24,PO-825333,1062.36,1062.36,0.0,paid,sjohnson
BILL-2025000341,VEND-00005,V37280,2025-01-20,2025-03-06,PO-950902,231.4,71.03,160.37,open,sjohnson
BILL-2025000342,VEND-00078,V14801,2025-01-29,2025-03-30,PO-836567,341.65,341.65,0.0,paid,rwhite
BILL-2025000343,VEND-00058,V59798,2025-07-16,2025-08-15,PO-368546,994.01,994.01,0.0,paid,sjohnson
BILL-2025000344,VEND-00028,V19333,2025-12-11,2026-01-25,PO-583951,1647.71,99.09,1548.62,open,rwhite
BILL-2025000345,VEND-00003,V67098,2025-01-17,2025-03-18,,404.06,404.06,0.0,paid,sjohnson
BILL-2025000346,VEND-00001,V29515,2025-09-10,2025-10-10,PO-553062,836.06,836.06,0.0,paid,sjohnson
BILL-2025000347,VEND-00033,V75018,2025-03-19,2025-05-03,PO-851002,314.17,14.5,299.67,open,kpatel
BILL-2025000348,VEND-00035,V53223,2025-09-04,2025-10-19,PO-825134,1258.15,933.03,325.12,open,rwhite
BILL-2025000349,VEND-00100,V62905,2025-06-20,2025-08-04,PO-998359,1615.81,673.85,941.96,open,kpatel
BILL-2025000350,VEND-00136,V20614,2025-01-19,2025-03-20,PO-841512,1152.57,1152.57,0.0,paid,sjohnson
BILL-2025000351,VEND-00136,V26801,2025-12-16,2026-02-14,PO-912712,709.88,709.88,0.0,paid,rwhite
BILL-2025000352,VEND-00012,V41744,2025-12-08,2026-01-22,PO-655397,564.22,564.22,0.0,paid,rwhite
BILL-2025000353,VEND-00053,V63480,2025-03-31,2025-04-30,PO-933506,417.77,417.77,0.0,paid,rwhite
BILL-2025000354,VEND-00050,V40838,2025-12-09,2026-01-08,,1373.55,1041.65,331.9,open,mlopez
BILL-2025000355,VEND-00055,V44867,2025-07-06,2025-09-04,PO-295771,1115.02,1115.02,0.0,paid,kpatel
BILL-2025000356,VEND-00072,V47554,2025-03-01,2025-03-31,PO-965867,464.87,464.87,0.0,paid,rwhite
BILL-2025000357,VEND-00043,V38591,2025-12-20,2026-01-19,PO-761355,1301.28,1301.28,0.0,paid,sjohnson
BILL-2025000358,VEND-00083,V77319,2025-03-30,2025-05-29,PO-883637,367.97,367.97,0.0,paid,mlopez
BILL-2025000359,VEND-00037,V58975,2025-09-23,2025-11-22,,248.31,248.31,0.0,paid,rwhite
BILL-2025000360,VEND-00048,V31303,2025-06-14,2025-07-29,PO-251210,592.64,592.64,0.0,paid,kpatel
BILL-2025000361,VEND-00113,V20403,2025-12-21,2026-02-04,PO-112688,84.07,84.07,0.0,paid,kpatel
BILL-2025000362,VEND-00035,V88609,2025-06-12,2025-07-27,PO-116937,238.66,238.28,0.38,open,kpatel
BILL-2025000363,VEND-00027,V66730,2025-09-01,2025-10-31,PO-521016,100.45,100.45,0.0,paid,mlopez
BILL-2025000364,VEND-00083,V63504,2025-01-29,2025-03-15,PO-814521,919.07,829.12,89.95,open,kpatel
BILL-2025000365,VEND-00130,V59280,2025-07-01,2025-08-30,PO-426279,480.5,306.87,173.63,open,mlopez
BILL-2025000366,VEND-00100,V30205,2025-08-30,2025-10-14,PO-837203,1367.29,1367.29,0.0,paid,sjohnson
BILL-2025000367,VEND-00127,V99387,2025-01-17,2025-03-03,PO-214984,1342.52,1342.52,0.0,paid,kpatel
BILL-2025000368,VEND-00109,V52951,2025-03-08,2025-05-07,PO-123314,252.14,252.14,0.0,paid,rwhite
BILL-2025000369,VEND-00090,V76101,2025-10-11,2025-11-25,PO-268031,2498.34,1354.13,1144.21,open,sjohnson
BILL-2025000370,VEND-00024,V52280,2025-04-18,2025-06-02,PO-472039,1392.09,1392.09,0.0,paid,mlopez
BILL-2025000371,VEND-00139,V19366,2025-06-27,2025-07-27,PO-543873,216.52,216.52,0.0,paid,sjohnson
BILL-2025000372,VEND-00007,V88117,2025-01-18,2025-03-04,PO-239915,4963.48,4963.48,0.0,paid,mlopez
BILL-2025000373,VEND-00147,V21757,2025-11-28,2026-01-12,,264.33,264.33,0.0,paid,mlopez
BILL-2025000374,VEND-00052,V54257,2025-04-22,2025-05-22,PO-410336,784.85,784.85,0.0,paid,mlopez
BILL-2025000375,VEND-00011,V16334,2025-12-18,2026-02-16,PO-115145,582.08,582.08,0.0,paid,rwhite
BILL-2025000376,VEND-00116,V51715,2025-03-27,2025-05-11,PO-597049,3277.1,1940.94,1336.16,open,sjohnson
BILL-2025000377,VEND-00016,V27381,2025-01-14,2025-02-28,PO-387127,7511.97,3548.41,3963.56,open,kpatel
BILL-2025000378,VEND-00120,V70640,2025-12-21,2026-01-20,PO-153212,1670.19,1670.19,0.0,paid,kpatel
BILL-2025000379,VEND-00102,V91898,2025-02-12,2025-04-13,PO-191399,1025.38,1025.38,0.0,paid,mlopez
BILL-2025000380,VEND-00106,V84516,2025-10-04,2025-12-03,,165.95,59.73,106.22,open,sjohnson
BILL-2025000381,VEND-00102,V68720,2025-05-17,2025-07-16,PO-522380,2224.72,2224.72,0.0,paid,kpatel
BILL-2025000382,VEND-00037,V44882,2025-03-04,2025-04-18,PO-747706,689.61,74.73,614.88,open,rwhite
BILL-2025000383,VEND-00061,V46821,2025-01-20,2025-03-21,PO-910538,11921.83,7460.36,4461.47,open,sjohnson
BILL-2025000384,VEND-00031,V30077,2025-07-29,2025-09-27,PO-601275,496.53,496.53,0.0,paid,rwhite
BILL-2025000385,VEND-00132,V34090,2025-09-29,2025-11-13,PO-118632,1198.72,1198.72,0.0,paid,mlopez
BILL-2025000386,VEND-00063,V96100,2025-02-22,2025-04-08,PO-504934,289.36,289.36,0.0,paid,rwhite
BILL-2025000387,VEND-00094,V48047,2025-04-10,2025-06-09,PO-395365,812.04,812.04,0.0,paid,mlopez
BILL-2025000388,VEND-00146,V80732,2025-02-10,2025-03-12,PO-595069,1670.15,1670.15,0.0,paid,kpatel
BILL-2025000389,VEND-00087,V19918,2025-06-20,2025-08-04,PO-857293,1983.0,1983.0,0.0,paid,sjohnson
BILL-2025000390,VEND-00131,V78245,2025-08-02,2025-09-16,PO-939661,1510.83,1510.83,0.0,paid,rwhite
BILL-2025000391,VEND-00103,V30787,2025-11-23,2025-12-23,PO-729698,451.83,451.83,0.0,paid,sjohnson
BILL-2025000392,VEND-00118,V50753,2025-03-17,2025-05-16,PO-332220,586.35,218.36,367.99,open,kpatel
BILL-2025000393,VEND-00059,V11545,2025-09-24,2025-11-23,PO-604817,958.95,453.96,504.99,open,rwhite
BILL-2025000394,VEND-00137,V69797,2025-04-06,2025-05-06,PO-283036,189.62,189.62,0.0,paid,sjohnson
BILL-2025000395,VEND-00008,V81527,2025-03-05,2025-04-19,PO-368332,723.57,723.57,0.0,paid,kpatel
BILL-2025000396,VEND-00101,V67659,2025-04-27,2025-05-27,PO-130491,202.44,53.5,148.94,open,mlopez
BILL-2025000397,VEND-00034,V26047,2025-03-15,2025-04-14,PO-128496,1424.99,1250.34,174.65,open,sjohnson
BILL-2025000398,VEND-00114,V88691,2025-03-09,2025-04-08,PO-644272,1080.81,1080.81,0.0,paid,mlopez
BILL-2025000399,VEND-00072,V93815,2025-06-14,2025-08-13,PO-991003,319.74,319.74,0.0,paid,rwhite
BILL-2025000400,VEND-00127,V18105,2025-05-21,2025-06-20,PO-245502,292.78,292.78,0.0,paid,kpatel
BILL-2025000401,VEND-00033,V37763,2025-01-22,2025-02-21,,1399.93,1399.93,0.0,paid,kpatel
BILL-2025000402,VEND-00077,V74434,2025-04-24,2025-06-08,PO-963673,446.92,446.92,0.0,paid,mlopez
BILL-2025000403,VEND-00093,V59692,2025-12-11,2026-01-25,,950.01,950.01,0.0,paid,kpatel
BILL-2025000404,VEND-00059,V61605,2025-04-30,2025-06-14,PO-274667,1332.3,1332.3,0.0,paid,kpatel
BILL-2025000405,VEND-00058,V48823,2025-09-09,2025-11-08,PO-313666,10622.25,10622.25,0.0,paid,sjohnson
BILL-2025000406,VEND-00080,V32127,2025-12-08,2026-01-22,PO-132721,1789.96,1789.96,0.0,paid,mlopez
BILL-2025000407,VEND-00087,V81875,2025-12-18,2026-02-01,PO-671733,341.94,341.94,0.0,paid,sjohnson
BILL-2025000408,VEND-00057,V83333,2025-05-02,2025-06-16,PO-957128,921.16,577.03,344.13,open,kpatel
BILL-2025000409,VEND-00012,V28752,2025-04-07,2025-06-06,,1211.27,1211.27,0.0,paid,sjohnson
BILL-2025000410,VEND-00127,V18203,2025-02-16,2025-04-17,,795.45,512.23,283.22,open,kpatel
BILL-2025000411,VEND-00101,V33080,2025-05-13,2025-07-12,PO-234114,398.39,398.39,0.0,paid,kpatel
BILL-2025000412,VEND-00104,V15235,2025-07-07,2025-08-06,PO-642850,662.98,662.98,0.0,paid,sjohnson
BILL-2025000413,VEND-00007,V40881,2025-05-05,2025-06-04,PO-820518,1089.79,1089.79,0.0,paid,sjohnson
BILL-2025000414,VEND-00088,V48739,2025-07-19,2025-08-18,PO-889680,1201.62,1201.62,0.0,paid,kpatel
BILL-2025000415,VEND-00048,V11157,2025-12-13,2026-01-27,PO-673720,68.65,68.65,0.0,paid,kpatel
BILL-2025000416,VEND-00117,V58584,2025-02-19,2025-04-05,PO-308278,2879.83,2879.83,0.0,paid,sjohnson
BILL-2025000417,VEND-00120,V75587,2025-07-20,2025-09-18,PO-479206,592.56,592.56,0.0,paid,mlopez
BILL-2025000418,VEND-00008,V79681,2025-03-16,2025-04-15,PO-335121,569.46,28.31,541.15,open,kpatel
BILL-2025000419,VEND-00011,V34610,2025-05-28,2025-06-27,PO-655597,1734.59,1734.59,0.0,paid,mlopez
BILL-2025000420,VEND-00100,V34270,2025-04-23,2025-06-22,,1944.9,198.39,1746.51,open,rwhite
BILL-2025000421,VEND-00118,V38763,2025-05-10,2025-06-24,PO-776568,1128.89,1128.89,0.0,paid,sjohnson
BILL-2025000422,VEND-00123,V90843,2025-10-10,2025-12-09,PO-492757,356.74,35.47,321.27,open,mlopez
BILL-2025000423,VEND-00111,V25839,2025-10-29,2025-12-13,PO-500083,1055.71,1055.71,0.0,paid,kpatel
BILL-2025000424,VEND-00010,V71928,2025-03-28,2025-05-27,PO-482006,6637.14,3661.55,2975.59,open,sjohnson
BILL-2025000425,VEND-00096,V53687,2025-04-17,2025-05-17,PO-798460,297.95,297.95,0.0,paid,sjohnson
BILL-2025000426,VEND-00053,V76117,2025-10-17,2025-12-16,PO-643690,1730.73,1730.73,0.0,paid,mlopez
BILL-2025000427,VEND-00115,V62530,2025-08-01,2025-08-31,PO-205198,691.62,691.62,0.0,paid,mlopez
BILL-2025000428,VEND-00149,V21517,2025-06-12,2025-08-11,PO-837571,278.16,14.64,263.52,open,kpatel
BILL-2025000429,VEND-00079,V15790,2025-01-04,2025-02-18,PO-454160,483.95,483.95,0.0,paid,mlopez
BILL-2025000430,VEND-00143,V99226,2025-09-08,2025-10-08,PO-702153,844.54,844.54,0.0,paid,mlopez
BILL-2025000431,VEND-00104,V13007,2025-08-13,2025-10-12,PO-830942,6140.4,6140.4,0.0,paid,kpatel
BILL-2025000432,VEND-00114,V65441,2025-03-23,2025-05-07,PO-725796,555.68,555.68,0.0,paid,kpatel
BILL-2025000433,VEND-00028,V44732,2025-06-07,2025-08-06,PO-389901,1471.87,1471.87,0.0,paid,rwhite
BILL-2025000434,VEND-00017,V52389,2025-10-01,2025-11-30,PO-188501,272.4,83.71,188.69,open,rwhite
BILL-2025000435,VEND-00058,V82638,2025-10-19,2025-12-18,PO-989323,421.09,421.09,0.0,paid,mlopez
BILL-2025000436,VEND-00120,V36614,2025-08-30,2025-10-29,PO-996248,1080.83,1080.83,0.0,paid,mlopez
BILL-2025000437,VEND-00036,V73765,2025-01-27,2025-02-26,PO-316836,611.37,611.37,0.0,paid,sjohnson
BILL-2025000438,VEND-00062,V17898,2025-01-12,2025-02-26,PO-557759,348.34,348.34,0.0,paid,sjohnson
BILL-2025000439,VEND-00084,V63412,2025-09-12,2025-11-11,PO-500471,844.65,844.65,0.0,paid,sjohnson
BILL-2025000440,VEND-00140,V32514,2025-12-20,2026-02-18,PO-356317,953.22,953.22,0.0,paid,kpatel
BILL-2025000441,VEND-00005,V48192,2025-07-20,2025-08-19,,906.14,906.14,0.0,paid,mlopez
BILL-2025000442,VEND-00114,V80397,2025-10-19,2025-12-03,PO-550567,1828.49,1828.49,0.0,paid,rwhite
BILL-2025000443,VEND-00122,V95535,2025-10-04,2025-11-18,PO-631787,412.02,412.02,0.0,paid,mlopez
BILL-2025000444,VEND-00055,V91460,2025-12-19,2026-02-02,PO-801521,1491.02,926.43,564.59,open,mlopez
BILL-2025000445,VEND-00083,V64657,2025-05-28,2025-07-27,PO-722979,805.62,805.62,0.0,paid,sjohnson
BILL-2025000446,VEND-00048,V66676,2025-05-17,2025-07-16,PO-718401,1274.94,1274.94,0.0,paid,sjohnson
BILL-2025000447,VEND-00100,V46533,2025-07-05,2025-08-19,PO-774099,674.72,674.72,0.0,paid,sjohnson
BILL-2025000448,VEND-00066,V94753,2025-02-25,2025-03-27,PO-828753,1473.93,1473.93,0.0,paid,kpatel
BILL-2025000449,VEND-00086,V50555,2025-10-01,2025-10-31,PO-895474,247.43,247.43,0.0,paid,kpatel
BILL-2025000450,VEND-00149,V19802,2025-10-22,2025-12-06,PO-209820,5459.39,5459.39,0.0,paid,mlopez
BILL-2025000451,VEND-00086,V90036,2025-09-04,2025-11-03,PO-740598,510.91,56.65,454.26,open,kpatel
BILL-2025000452,VEND-00037,V43320,2025-05-24,2025-07-08,PO-774022,1252.62,294.68,957.94,open,sjohnson
BILL-2025000453,VEND-00074,V43061,2025-01-23,2025-03-24,PO-812400,467.84,226.96,240.88,open,mlopez
BILL-2025000454,VEND-00119,V19191,2025-12-07,2026-01-21,PO-793931,1642.58,1642.58,0.0,paid,sjohnson
BILL-2025000455,VEND-00101,V39291,2025-01-04,2025-02-18,PO-742801,520.04,520.04,0.0,paid,sjohnson
BILL-2025000456,VEND-00094,V72683,2025-04-23,2025-06-22,PO-312416,3541.01,3541.01,0.0,paid,rwhite
BILL-2025000457,VEND-00117,V51520,2025-05-02,2025-06-01,PO-765602,1217.34,265.97,951.37,open,rwhite
BILL-2025000458,VEND-00011,V71665,2025-12-13,2026-01-27,PO-214855,1850.72,1850.72,0.0,paid,mlopez
BILL-2025000459,VEND-00015,V72230,2025-01-29,2025-02-28,PO-592581,1428.45,1428.45,0.0,paid,kpatel
BILL-2025000460,VEND-00113,V57065,2025-07-26,2025-09-09,,605.35,605.35,0.0,paid,rwhite
BILL-2025000461,VEND-00103,V59270,2025-08-09,2025-09-23,PO-642047,975.59,975.59,0.0,paid,mlopez
BILL-2025000462,VEND-00093,V99493,2025-05-24,2025-07-23,PO-674075,168.62,168.62,0.0,paid,mlopez
