bill_id,vendor_id,invoice_number,invoice_date,due_date,po_number,amount,paid_amount,balance,status,approved_by
BILL-2025000232,VEND-00023,V38779,2025-06-09,2025-07-09,PO-714843,1655.58,1655.58,0.0,paid,mlopez
BILL-2025000233,VEND-00017,V36301,2025-09-23,2025-11-07,PO-389578,1430.08,496.26,933.82,open,rwhite
BILL-2025000234,VEND-00091,V90234,2025-02-18,2025-03-20,,83.3,83.3,0.0,paid,kpatel
BILL-2025000235,VEND-00007,V41478,2025-08-09,2025-09-08,PO-657037,1232.41,1232.41,0.0,paid,mlopez
BILL-2025000236,VEND-00045,V92539,2025-06-25,2025-08-24,PO-564961,3844.68,3844.68,0.0,paid,rwhite
BILL-2025000237,VEND-00123,V21265,2025-04-01,2025-05-31,PO-648917,272.47,80.74,191.73,open,kpatel
BILL-2025000238,VEND-00130,V30748,2025-06-18,2025-07-18,PO-765578,306.01,306.01,0.0,paid,mlopez
BILL-2025000239,VEND-00046,V77678,2025-01-08,2025-02-22,PO-442817,66.43,8.32,58.11,open,mlopez
BILL-2025000240,VEND-00059,V61666,2025-12-24,2026-01-23,PO-792565,1445.27,904.28,540.99,open,rwhite
BILL-2025000241,VEND-00107,V74416,2025-01-23,2025-03-24,,607.89,607.89,0.0,paid,rwhite
BILL-2025000242,VEND-00037,V39577,2025-04-18,2025-06-02,PO-410292,691.29,691.29,0.0,paid,sjohnson
BILL-2025000243,VEND-00086,V91355,2025-09-30,2025-10-30,PO-910397,2591.97,2591.97,0.0,paid,kpatel
BILL-2025000244,VEND-00034,V82432,2025-08-13,2025-09-12,PO-735517,2693.33,1249.11,1444.22,open,sjohnson
BILL-2025000245,VEND-00049,V94876,2025-10-29,2025-11-28,PO-627674,372.35,372.35,0.0,paid,sjohnson
BILL-2025000246,VEND-00145,V75362,2025-03-29,2025-04-28,PO-534580,445.49,445.49,0.0,paid,rwhite
BILL-2025000247,VEND-00022,V51073,2025-11-09,2026-01-08,PO-514156,754.9,754.9,0.0,paid,mlopez
BILL-2025000248,VEND-00061,V87806,2025-05-10,2025-06-09,PO-755202,961.9,961.9,0.0,paid,rwhite
BILL-2025000249,VEND-00005,V35328,2025-04-05,2025-06-04,,890.32,204.75,685.57,open,rwhite
BILL-2025000250,VEND-00062,V47056,2025-07-25,2025-08-24,PO-793175,11832.02,714.11,11117.91,open,mlopez
BILL-2025000251,VEND-00084,V94616,2025-07-18,2025-08-17,PO-267535,801.84,801.84,0.0,paid,rwhite
BILL-2025000252,VEND-00032,V17931,2025-03-03,2025-04-02,PO-557828,889.54,449.64,439.9,open,kpatel
BILL-2025000253,VEND-00087,V92732,2025-12-19,2026-02-02,PO-704144,467.88,467.88,0.0,paid,mlopez
BILL-2025000254,VEND-00074,V89482,2025-08-13,2025-10-12,PO-773865,2566.85,2566.85,0.0,paid,kpatel
BILL-2025000255,VEND-00147,V48052,2025-12-24,2026-02-07,PO-480231,320.98,320.98,0.0,paid,rwhite
BILL-2025000256,VEND-00110,V58920,2025-06-27,2025-08-11,PO-113616,1381.08,1381.08,0.0,paid,kpatel
BILL-2025000257,VEND-00134,V21837,2025-06-04,2025-07-19,,1387.5,1387.5,0.0,paid,rwhite
BILL-2025000258,VEND-00119,V69421,2025-04-08,2025-05-23,PO-491749,123.57,123.57,0.0,paid,rwhite
BILL-2025000259,VEND-00008,V21761,2025-09-21,2025-11-20,PO-366957,584.87,548.78,36.09,open,mlopez
BILL-2025000260,VEND-00033,V39044,2025-07-10,2025-08-24,PO-192586,4215.7,4215.7,0.0,paid,sjohnson
BILL-2025000261,VEND-00130,V43705,2025-07-30,2025-09-13,,264.86,246.93,17.93,open,rwhite
BILL-2025000262,VEND-00002,V73642,2025-06-06,2025-07-21,,2579.03,2579.03,0.0,paid,sjohnson
BILL-2025000263,VEND-00089,V31304,2025-09-23,2025-11-07,PO-252591,1006.05,41.54,964.51,open,sjohnson
BILL-2025000264,VEND-00083,V58579,2025-07-19,2025-09-17,,650.19,650.19,0.0,paid,kpatel
BILL-2025000265,VEND-00136,V19419,2025-07-27,2025-09-10,,1472.38,1472.38,0.0,paid,kpatel
BILL-2025000266,VEND-00144,V82845,2025-05-16,2025-06-15,PO-662337,817.19,817.19,0.0,paid,mlopez
BILL-2025000267,VEND-00009,V90848,2025-07-26,2025-08-25,PO-604419,104.74,52.26,52.48,open,rwhite
BILL-2025000268,VEND-00143,V74304,2025-02-21,2025-03-23,,294.41,294.41,0.0,paid,sjohnson
BILL-2025000269,VEND-00063,V44948,2025-07-10,2025-09-08,PO-655662,2250.14,2250.14,0.0,paid,rwhite
BILL-2025000270,VEND-00139,V30579,2025-02-02,2025-04-03,PO-661828,344.72,344.72,0.0,paid,sjohnson
BILL-2025000271,VEND-00057,V85655,2025-05-24,2025-06-23,PO-313011,742.84,742.84,0.0,paid,kpatel
BILL-2025000272,VEND-00040,V56371,2025-06-10,2025-07-10,,510.95,510.95,0.0,paid,kpatel
BILL-2025000273,VEND-00031,V74178,2025-03-05,2025-05-04,PO-142450,2459.04,2459.04,0.0,paid,kpatel
BILL-2025000274,VEND-00086,V54436,2025-01-13,2025-02-27,PO-853129,332.99,145.75,187.24,open,sjohnson
BILL-2025000275,VEND-00034,V40004,2025-05-06,2025-07-05,,538.05,394.6,143.45,open,kpatel
BILL-2025000276,VEND-00109,V64919,2025-12-25,2026-01-24,PO-964655,766.26,459.94,306.32,open,kpatel
BILL-2025000277,VEND-00108,V74287,2025-01-05,2025-03-06,PO-677403,230.25,230.25,0.0,paid,rwhite
BILL-2025000278,VEND-00098,V73505,2025-08-07,2025-10-06,PO-566149,111.47,98.8,12.67,open,sjohnson
BILL-2025000279,VEND-00044,V38628,2025-05-09,2025-06-08,PO-188136,7772.58,7772.58,0.0,paid,sjohnson
BILL-2025000280,VEND-00020,V74481,2025-01-26,2025-03-12,,3205.68,3205.68,0.0,paid,kpatel
BILL-2025000281,VEND-00136,V60165,2025-02-11,2025-03-28,PO-547716,282.03,282.03,0.0,paid,rwhite
BILL-2025000282,VEND-00097,V55203,2025-07-02,2025-08-01,PO-467941,281.6,281.6,0.0,paid,mlopez
BILL-2025000283,VEND-00133,V42763,2025-05-07,2025-06-06,,771.27,512.4,258.87,open,kpatel
BILL-2025000284,VEND-00046,V97674,2025-02-24,2025-03-26,PO-661724,291.54,291.54,0.0,paid,mlopez
BILL-2025000285,VEND-00017,V70078,2025-07-08,2025-08-22,PO-945419,988.63,988.63,0.0,paid,rwhite
BILL-2025000286,VEND-00012,V13102,2025-08-21,2025-10-20,,5058.48,5058.48,0.0,paid,rwhite
BILL-2025000287,VEND-00148,V59519,2025-05-18,2025-07-17,PO-654845,861.14,549.96,311.18,open,kpatel
BILL-2025000288,VEND-00062,V18311,2025-04-29,2025-05-29,PO-474160,463.35,341.45,121.9,open,kpatel
BILL-2025000289,VEND-00048,V69450,2025-09-18,2025-11-02,PO-885687,317.72,317.72,0.0,paid,kpatel
BILL-2025000290,VEND-00120,V79402,2025-08-25,2025-10-09,PO-404336,1340.96,1340.96,0.0,paid,rwhite
BILL-2025000291,VEND-00051,V29633,2025-08-06,2025-09-20,PO-305317,1011.75,1011.75,0.0,paid,mlopez
BILL-2025000292,VEND-00026,V81828,2025-01-27,2025-03-13,PO-778798,562.52,260.46,302.06,open,mlopez
BILL-2025000293,VEND-00084,V68223,2025-04-09,2025-05-24,PO-392278,121.52,22.67,98.85,open,rwhite
BILL-2025000294,VEND-00006,V47098,2025-10-17,2025-12-16,PO-887979,1113.61,1113.61,0.0,paid,rwhite
BILL-2025000295,VEND-00114,V76144,2025-05-21,2025-06-20,PO-723420,1097.92,1097.92,0.0,paid,kpatel
BILL-2025000296,VEND-00116,V35597,2025-05-03,2025-07-02,PO-892279,575.12,12.73,562.39,open,sjohnson
BILL-2025000297,VEND-00143,V65649,2025-03-24,2025-05-23,PO-558065,853.79,853.79,0.0,paid,kpatel
BILL-2025000298,VEND-00013,V41688,2025-08-04,2025-09-03,PO-547581,4600.71,4600.71,0.0,paid,kpatel
BILL-2025000299,VEND-00073,V15554,2025-02-22,2025-04-08,,520.9,50.47,470.43,open,rwhite
BILL-2025000300,VEND-00120,V85948,2025-02-07,2025-03-09,PO-128910,1621.8,1621.8,0.0,paid,kpatel
BILL-2025000301,VEND-00052,V43222,2025-06-22,2025-08-06,,277.0,96.78,180.22,open,kpatel
BILL-2025000302,VEND-00076,V13420,2025-10-25,2025-11-24,PO-789580,1884.29,1884.29,0.0,paid,kpatel
BILL-2025000303,VEND-00139,V11133,2025-01-07,2025-02-06,,781.94,490.94,291.0,open,kpatel
BILL-2025000304,VEND-00100,V27365,2025-11-17,2025-12-17,PO-272798,812.41,812.41,0.0,paid,mlopez
BILL-2025000305,VEND-00142,V69167,2025-07-30,2025-09-28,PO-406625,679.06,679.06,0.0,paid,mlopez
BILL-2025000306,VEND-00005,V10685,2025-08-02,2025-10-01,PO-186693,2064.41,2064.41,0.0,paid,sjohnson
BILL-2025000307,VEND-00101,V76135,2025-02-23,2025-04-09,PO-999050,3158.62,3158.62,0.0,paid,kpatel
BILL-2025000308,VEND-00132,V63163,2025-09-15,2025-10-30,PO-409541,511.51,511.51,0.0,paid,rwhite
BILL-2025000309,VEND-00075,V60234,2025-06-03,2025-07-18,PO-600718,614.49,614.49,0.0,paid,sjohnson
BILL-2025000310,VEND-00134,V96724,2025-03-11,2025-05-10,PO-628810,5608.54,5608.54,0.0,paid,sjohnson
BILL-2025000311,VEND-00043,V71187,2025-01-16,2025-03-02,PO-204743,1064.5,1064.5,0.0,paid,kpatel
BILL-2025000312,VEND-00038,V27553,2025-12-10,2026-01-24,PO-408607,1052.64,1052.64,0.0,paid,rwhite
BILL-2025000313,VEND-00077,V99650,2025-08-16,2025-09-30,,70.56,70.56,0.0,paid,rwhite
BILL-2025000314,VEND-00081,V17509,2025-09-29,2025-11-13,PO-993554,484.45,484.45,0.0,paid,sjohnson
BILL-2025000315,VEND-00081,V82929,2025-03-10,2025-05-09,PO-324498,3407.54,3407.54,0.0,paid,sjohnson
BILL-2025000316,VEND-00066,V42104,2025-12-25,2026-02-08,PO-972334,351.32,59.93,291.39,open,rwhite
BILL-2025000317,VEND-00144,V42087,2025-05-14,2025-07-13,,491.59,491.59,0.0,paid,mlopez
BILL-2025000318,VEND-00130,V91972,2025-09-09,2025-11-08,PO-313284,2528.62,1220.42,1308.2,open,mlopez
BILL-2025000319,VEND-00129,V73835,2025-12-05,2026-02-03,PO-898174,834.97,834.97,0.0,paid,sjohnson
BILL-2025000320,VEND-00140,V45734,2025-04-17,2025-05-17,PO-576705,387.58,387.58,0.0,paid,mlopez
BILL-2025000321,VEND-00048,V69270,2025-12-18,2026-02-16,,449.71,449.71,0.0,paid,sjohnson
BILL-2025000322,VEND-00049,V45838,2025-04-21,2025-06-20,PO-103666,472.91,472.91,0.0,paid,rwhite
BILL-2025000323,VEND-00017,V34160,2025-07-18,2025-09-01,PO-538655,1900.7,912.96,987.74,open,kpatel
BILL-2025000324,VEND-00082,V83815,2025-06-11,2025-07-11,PO-698571,721.81,721.81,0.0,paid,rwhite
BILL-2025000325,VEND-00078,V39711,2025-11-13,2025-12-13,PO-598590,905.1,905.1,0.0,paid,rwhite
BILL-2025000326,VEND-00042,V39200,2025-03-16,2025-05-15,PO-985271,1959.91,1959.91,0.0,paid,rwhite
BILL-2025000327,VEND-00116,V11341,2025-12-28,2026-02-11,,126.25,80.09,46.16,open,rwhite
BILL-2025000328,VEND-00128,V83459,2025-10-09,2025-12-08,PO-539050,383.25,383.25,0.0,paid,mlopez
BILL-2025000329,VEND-00073,V42422,2025-10-23,2025-12-07,,1317.55,1317.55,0.0,paid,kpatel
BILL-2025000330,VEND-00049,V17941,2025-03-15,2025-05-14,PO-231692,827.81,827.81,0.0,paid,mlopez
BILL-2025000331,VEND-00106,V65829,2025-02-19,2025-04-05,,883.62,883.62,0.0,paid,mlopez
BILL-2025000332,VEND-00091,V50047,2025-08-11,2025-09-10,PO-670959,777.89,593.16,184.73,open,sjohnson
BILL-2025000333,VEND-00054,V72731,2025-05-18,2025-07-02,,2763.09,2763.09,0.0,paid,sjohnson
BILL-2025000334,VEND-00083,V23952,2025-09-02,2025-10-17,,1817.88,432.64,1385.24,open,kpatel
BILL-2025000335,VEND-00065,V97666,2025-01-30,2025-03-31,PO-361930,596.97,596.97,0.0,paid,rwhite
BILL-2025000336,VEND-00076,V55750,2025-05-20,2025-07-04,PO-638476,74.69,74.69,0.0,paid,sjohnson
BILL-2025000337,VEND-00142,V82182,2025-11-28,2026-01-12,,389.55,368.55,21.0,open,sjohnson
BILL-2025000338,VEND-00045,V58142,2025-10-20,2025-12-19,PO-283374,3561.88,2479.79,1082.09,open,mlopez
BILL-2025000339,VEND-00017,V91382,2025-09-13,2025-11-12,PO-362937,971.74,971.74,0.0,paid,rwhite
BILL-2025000340,VEND-00053,V21059,2025-05-08,2025-06-07,PO-671364,411.1,411.1,0.0,paid,kpatel
BILL-2025000341,VEND-00109,V62671,2025-04-26,2025-06-25,PO-964585,238.33,47.89,190.44,open,sjohnson
BILL-2025000342,VEND-00116,V15297,2025-10-14,2025-11-28,PO-965498,972.08,972.08,0.0,paid,sjohnson
BILL-2025000343,VEND-00037,V91461,2025-12-15,2026-01-29,,234.76,234.76,0.0,paid,mlopez
BILL-2025000344,VEND-00031,V90661,2025-02-22,2025-04-08,,474.85,474.85,0.0,paid,mlopez
BILL-2025000345,VEND-00099,V19429,2025-07-18,2025-09-01,PO-860631,792.36,419.95,372.41,open,rwhite
BILL-2025000346,VEND-00070,V92783,2025-01-09,2025-03-10,PO-181200,8430.76,8430.76,0.0,paid,rwhite
BILL-2025000347,VEND-00100,V97918,2025-12-11,2026-01-25,PO-909852,503.41,123.61,379.8,open,rwhite
BILL-2025000348,VEND-00130,V84367,2025-10-20,2025-12-19,PO-980401,2142.74,2142.74,0.0,paid,rwhite
BILL-2025000349,VEND-00144,V31946,2025-09-02,2025-10-17,PO-510773,86.1,86.1,0.0,paid,mlopez
BILL-2025000350,VEND-00039,V48411,2025-06-22,2025-08-06,PO-571965,1024.34,1024.34,0.0,paid,mlopez
BILL-2025000351,VEND-00034,V99911,2025-05-22,2025-07-06,PO-936874,2172.35,2172.35,0.0,paid,kpatel
BILL-2025000352,VEND-00123,V21145,2025-06-26,2025-08-25,PO-215511,1131.73,1131.73,0.0,paid,kpatel
BILL-2025000353,VEND-00027,V67241,2025-05-07,2025-06-21,PO-910618,3002.91,779.83,2223.08,open,sjohnson
BILL-2025000354,VEND-00083,V42533,2025-10-02,2025-12-01,,251.08,251.08,0.0,paid,mlopez
BILL-2025000355,VEND-00099,V94382,2025-05-31,2025-06-30,,1412.61,1412.61,0.0,paid,kpatel
BILL-2025000356,VEND-00012,V18583,2025-11-06,2025-12-21,,961.33,961.33,0.0,paid,kpatel
BILL-2025000357,VEND-00127,V29115,2025-04-12,2025-05-27,PO-770985,837.67,837.67,0.0,paid,sjohnson
BILL-2025000358,VEND-00082,V94862,2025-07-30,2025-09-28,,578.59,529.44,49.15,open,rwhite
BILL-2025000359,VEND-00107,V59051,2025-06-02,2025-07-17,PO-851636,303.7,303.7,0.0,paid,kpatel
BILL-2025000360,VEND-00128,V85064,2025-03-19,2025-04-18,PO-932020,630.18,630.18,0.0,paid,kpatel
BILL-2025000361,VEND-00106,V47511,2025-06-24,2025-08-23,PO-878915,819.29,819.29,0.0,paid,mlopez
BILL-2025000362,VEND-00031,V70744,2025-04-14,2025-05-14,PO-255442,580.72,82.87,497.85,open,kpatel
BILL-2025000363,VEND-00033,V71534,2025-09-11,2025-10-26,PO-365238,815.02,815.02,0.0,paid,rwhite
BILL-2025000364,VEND-00010,V87545,2025-01-15,2025-03-01,PO-916785,575.03,575.03,0.0,paid,kpatel
BILL-2025000365,VEND-00087,V19164,2025-08-26,2025-10-10,PO-554473,745.49,586.65,158.84,open,rwhite
BILL-2025000366,VEND-00052,V25808,2025-08-28,2025-10-27,PO-906699,1076.36,9.62,1066.74,open,sjohnson
BILL-2025000367,VEND-00130,V31333,2025-05-03,2025-06-02,PO-514349,303.99,303.99,0.0,paid,rwhite
BILL-2025000368,VEND-00060,V46728,2025-08-24,2025-09-23,PO-182369,2101.18,2101.18,0.0,paid,rwhite
BILL-2025000369,VEND-00074,V31080,2025-08-06,2025-09-05,PO-767428,1276.21,956.08,320.13,open,rwhite
BILL-2025000370,VEND-00031,V18411,2025-07-27,2025-08-26,PO-598362,484.69,484.69,0.0,paid,kpatel
BILL-2025000371,VEND-00120,V77891,2025-10-16,2025-11-15,PO-987718,44.34,44.34,0.0,paid,rwhite
BILL-2025000372,VEND-00046,V84924,2025-02-21,2025-04-07,PO-120225,705.76,705.76,0.0,paid,mlopez
BILL-2025000373,VEND-00021,V93491,2025-05-14,2025-07-13,PO-493991,491.3,491.3,0.0,paid,mlopez
BILL-2025000374,VEND-00065,V58765,2025-06-01,2025-07-16,PO-174354,342.9,342.9,0.0,paid,rwhite
BILL-2025000375,VEND-00117,V11113,2025-07-15,2025-08-14,PO-747640,592.07,592.07,0.0,paid,mlopez
BILL-2025000376,VEND-00143,V49360,2025-12-29,2026-02-27,PO-178374,598.61,598.61,0.0,paid,mlopez
BILL-2025000377,VEND-00065,V58601,2025-04-15,2025-05-15,PO-705288,1110.75,1110.75,0.0,paid,sjohnson
BILL-2025000378,VEND-00122,V94742,2025-08-25,2025-09-24,PO-497700,644.63,562.65,81.98,open,kpatel
BILL-2025000379,VEND-00022,V37087,2025-06-12,2025-07-12,PO-559986,560.26,560.26,0.0,paid,rwhite
BILL-2025000380,VEND-00126,V36474,2025-05-19,2025-06-18,PO-482986,851.24,851.24,0.0,paid,rwhite
BILL-2025000381,VEND-00114,V21443,2025-10-04,2025-12-03,PO-781974,140.74,140.74,0.0,paid,kpatel
BILL-2025000382,VEND-00133,V49573,2025-02-26,2025-04-12,PO-496076,9329.66,9329.66,0.0,paid,rwhite
BILL-2025000383,VEND-00045,V88789,2025-05-07,2025-07-06,PO-338777,808.3,679.58,128.72,open,kpatel
BILL-2025000384,VEND-00120,V68281,2025-09-21,2025-11-20,,206.79,206.79,0.0,paid,sjohnson
BILL-2025000385,VEND-00077,V93178,2025-12-25,2026-02-08,PO-850885,663.28,663.28,0.0,paid,sjohnson
BILL-2025000386,VEND-00025,V77452,2025-11-15,2026-01-14,PO-312291,748.94,748.94,0.0,paid,kpatel
BILL-2025000387,VEND-00060,V10608,2025-09-12,2025-10-27,,257.18,257.18,0.0,paid,sjohnson
BILL-2025000388,VEND-00144,V28774,2025-01-03,2025-02-02,,957.56,957.56,0.0,paid,kpatel
BILL-2025000389,VEND-00101,V27742,2025-05-17,2025-07-01,PO-586639,216.3,216.3,0.0,paid,kpatel
BILL-2025000390,VEND-00113,V42065,2025-07-02,2025-08-16,PO-825984,653.41,653.41,0.0,paid,rwhite
BILL-2025000391,VEND-00028,V31700,2025-01-13,2025-02-27,PO-305124,817.97,411.46,406.51,open,sjohnson
BILL-2025000392,VEND-00049,V44744,2025-03-03,2025-04-17,PO-194550,472.63,472.63,0.0,paid,sjohnson
BILL-2025000393,VEND-00047,V49957,2025-09-01,2025-10-16,,1838.5,1838.5,0.0,paid,rwhite
BILL-2025000394,VEND-00073,V34502,2025-02-11,2025-03-28,PO-360986,49.52,49.52,0.0,paid,mlopez
BILL-2025000395,VEND-00115,V33760,2025-10-02,2025-11-01,PO-828144,223.31,223.31,0.0,paid,mlopez
BILL-2025000396,VEND-00102,V54172,2025-10-31,2025-11-30,PO-307902,1005.77,1005.77,0.0,paid,sjohnson
BILL-2025000397,VEND-00082,V37742,2025-09-28,2025-10-28,PO-932332,3520.48,3520.48,0.0,paid,rwhite
BILL-2025000398,VEND-00127,V77066,2025-03-02,2025-05-01,PO-807580,1211.33,1211.33,0.0,paid,sjohnson
BILL-2025000399,VEND-00028,V58553,2025-03-11,2025-04-25,,971.96,971.96,0.0,paid,rwhite
BILL-2025000400,VEND-00082,V72596,2025-01-31,2025-03-17,PO-374463,595.37,595.37,0.0,paid,rwhite
BILL-2025000401,VEND-00118,V85884,2025-05-10,2025-06-24,PO-893485,1079.38,1079.38,0.0,paid,mlopez
BILL-2025000402,VEND-00084,V52194,2025-07-10,2025-08-24,PO-304603,850.13,655.9,194.23,open,rwhite
BILL-2025000403,VEND-00021,V54136,2025-07-31,2025-08-30,,4312.56,4312.56,0.0,paid,mlopez
BILL-2025000404,VEND-00019,V42004,2025-12-16,2026-01-30,PO-299475,511.91,400.94,110.97,open,sjohnson
BILL-2025000405,VEND-00072,V44156,2025-05-31,2025-07-30,PO-663248,1546.6,1546.6,0.0,paid,mlopez
BILL-2025000406,VEND-00123,V11884,2025-12-12,2026-01-11,PO-864158,802.5,802.5,0.0,paid,sjohnson
BILL-2025000407,VEND-00025,V31886,2025-03-06,2025-04-05,,44.05,44.05,0.0,paid,mlopez
BILL-2025000408,VEND-00050,V96276,2025-08-02,2025-09-16,PO-664072,681.2,153.79,527.41,open,rwhite
BILL-2025000409,VEND-00117,V23628,2025-07-17,2025-09-15,PO-146066,484.11,149.13,334.98,open,rwhite
BILL-2025000410,VEND-00080,V92263,2025-08-05,2025-09-19,,1511.81,1430.2,81.61,open,rwhite
BILL-2025000411,VEND-00054,V35824,2025-09-27,2025-11-11,PO-441802,2248.75,2248.75,0.0,paid,sjohnson
BILL-2025000412,VEND-00089,V38719,2025-10-05,2025-11-19,PO-290393,886.75,319.7,567.05,open,sjohnson
BILL-2025000413,VEND-00127,V65950,2025-07-12,2025-08-11,PO-803977,312.92,312.92,0.0,paid,rwhite
BILL-2025000414,VEND-00132,V21435,2025-02-23,2025-04-24,PO-888509,471.42,231.95,239.47,open,rwhite
BILL-2025000415,VEND-00148,V16056,2025-05-22,2025-06-21,PO-376218,1707.93,1707.93,0.0,paid,mlopez
BILL-2025000416,VEND-00033,V74337,2025-08-30,2025-09-29,PO-750085,620.53,620.53,0.0,paid,mlopez
BILL-2025000417,VEND-00133,V80630,2025-01-19,2025-03-20,PO-484853,582.05,582.05,0.0,paid,kpatel
BILL-2025000418,VEND-00114,V93545,2025-01-23,2025-03-24,,315.68,250.32,65.36,open,rwhite
BILL-2025000419,VEND-00069,V17794,2025-07-24,2025-09-07,PO-534455,1048.97,1048.97,0.0,paid,sjohnson
BILL-2025000420,VEND-00030,V95741,2025-08-13,2025-09-12,,662.49,662.49,0.0,paid,kpatel
BILL-2025000421,VEND-00057,V56473,2025-11-27,2026-01-11,PO-543945,324.88,324.88,0.0,paid,mlopez
BILL-2025000422,VEND-00119,V16392,2025-03-04,2025-04-18,PO-830984,3922.84,3922.84,0.0,paid,mlopez
BILL-2025000423,VEND-00010,V53455,2025-06-22,2025-08-21,PO-858984,145.87,145.87,0.0,paid,sjohnson
BILL-2025000424,VEND-00061,V67848,2025-11-26,2025-12-26,,1584.32,1584.32,0.0,paid,kpatel
BILL-2025000425,VEND-00016,V99361,2025-06-02,2025-07-02,PO-952805,841.79,841.79,0.0,paid,rwhite
BILL-2025000426,VEND-00142,V36427,2025-11-01,2025-12-16,PO-627631,338.85,338.85,0.0,paid,rwhite
BILL-2025000427,VEND-00083,V45517,2025-06-11,2025-07-26,PO-819627,657.15,217.2,439.95,open,kpatel
BILL-2025000428,VEND-00014,V69207,2025-01-03,2025-02-02,PO-955286,974.46,974.46,0.0,paid,kpatel
BILL-2025000429,VEND-00130,V95033,2025-05-13,2025-07-12,,438.73,438.73,0.0,paid,kpatel
BILL-2025000430,VEND-00050,V82531,2025-10-13,2025-11-12,PO-378160,1392.93,470.83,922.1,open,kpatel
BILL-2025000431,VEND-00041,V84177,2025-11-18,2026-01-02,PO-655643,696.97,696.97,0.0,paid,kpatel
BILL-2025000432,VEND-00060,V83626,2025-10-21,2025-12-05,PO-792806,180.75,180.75,0.0,paid,mlopez
BILL-2025000433,VEND-00106,V24175,2025-02-18,2025-03-20,PO-138507,511.79,511.79,0.0,paid,kpatel
BILL-2025000434,VEND-00051,V74411,2025-02-22,2025-04-23,PO-598340,794.9,794.9,0.0,paid,mlopez
BILL-2025000435,VEND-00014,V78640,2025-05-03,2025-06-17,,139.25,139.25,0.0,paid,kpatel
BILL-2025000436,VEND-00134,V18439,2025-02-05,2025-03-07,PO-950810,499.51,499.51,0.0,paid,kpatel
BILL-2025000437,VEND-00037,V26418,2025-02-09,2025-04-10,PO-726155,180.29,120.44,59.85,open,mlopez
BILL-2025000438,VEND-00062,V81518,2025-04-23,2025-06-07,PO-841016,1901.37,1901.37,0.0,paid,mlopez
BILL-2025000439,VEND-00135,V52517,2025-06-06,2025-07-21,PO-829555,764.82,764.82,0.0,paid,mlopez
BILL-2025000440,VEND-00051,V68365,2025-08-05,2025-09-04,PO-681759,399.49,319.74,79.75,open,mlopez
BILL-2025000441,VEND-00061,V38477,2025-09-08,2025-11-07,PO-677734,2351.87,2351.87,0.0,paid,sjohnson
BILL-2025000442,VEND-00095,V25681,2025-06-03,2025-07-03,PO-555483,2089.98,2089.98,0.0,paid,sjohnson
BILL-2025000443,VEND-00119,V39017,2025-12-27,2026-02-10,PO-908314,5091.47,5091.47,0.0,paid,rwhite
BILL-2025000444,VEND-00125,V47191,2025-03-14,2025-04-13,,580.3,580.3,0.0,paid,sjohnson
BILL-2025000445,VEND-00050,V95472,2025-01-25,2025-03-11,,307.79,307.79,0.0,paid,kpatel
BILL-2025000446,VEND-00149,V49576,2025-11-29,2026-01-28,PO-295325,404.77,404.77,0.0,paid,mlopez
BILL-2025000447,VEND-00142,V77803,2025-08-22,2025-10-06,PO-814343,43.64,38.07,5.57,open,rwhite
BILL-2025000448,VEND-00042,V41016,2025-08-14,2025-09-13,PO-545645,1017.75,1017.75,0.0,paid,rwhite
BILL-2025000449,VEND-00129,V60788,2025-01-25,2025-03-26,PO-459962,202.9,75.09,127.81,open,sjohnson
BILL-2025000450,VEND-00027,V99676,2025-03-17,2025-05-16,PO-190838,560.92,560.92,0.0,paid,rwhite
BILL-2025000451,VEND-00111,V61812,2025-01-04,2025-03-05,PO-251144,2732.86,2732.86,0.0,paid,sjohnson
BILL-2025000452,VEND-00013,V67989,2025-10-09,2025-12-08,PO-640800,4099.49,4099.49,0.0,paid,mlopez
BILL-2025000453,VEND-00105,V49177,2025-09-19,2025-11-03,PO-606322,63.5,8.12,55.38,open,sjohnson
BILL-2025000454,VEND-00054,V19759,2025-04-24,2025-06-23,PO-435911,1527.72,1527.72,0.0,paid,kpatel
BILL-2025000455,VEND-00142,V47483,2025-01-14,2025-02-28,PO-263159,818.43,818.43,0.0,paid,mlopez
BILL-2025000456,VEND-00074,V69605,2025-10-08,2025-12-07,PO-376347,534.09,534.09,0.0,paid,rwhite
BILL-2025000457,VEND-00024,V77467,2025-04-28,2025-06-12,,3718.78,530.78,3188.0,open,rwhite
BILL-2025000458,VEND-00127,V76728,2025-10-22,2025-11-21,PO-533096,997.02,997.02,0.0,paid,kpatel
BILL-2025000459,VEND-00106,V55552,2025-04-22,2025-06-21,PO-956512,1866.25,1866.25,0.0,paid,rwhite
BILL-2025000460,VEND-00064,V50486,2025-05-16,2025-06-15,PO-717883,479.14,479.14,0.0,paid,rwhite
BILL-2025000461,VEND-00112,V86415,2025-04-30,2025-06-14,PO-457101,783.7,567.35,216.35,open,kpatel
BILL-2025000462,VEND-00074,V88458,2025-04-20,2025-06-04,,846.21,846.21,0.0,paid,mlopez
BILL-2025000463,VEND-00031,V66070,2025-07-22,2025-08-21,PO-331174,8771.19,8771.19,0.0,paid,kpatel
BILL-2025000464,VEND-00015,V66388,2025-06-18,2025-08-02,PO-571535,344.08,107.21,236.87,open,mlopez
BILL-2025000465,VEND-00150,V91831,2025-10-23,2025-11-22,PO-997518,861.21,861.21,0.0,paid,sjohnson
