invoice_id,customer_id,invoice_date,due_date,amount,paid_amount,balance,status,currency
INV-2025000603,CUST-00064,2025-06-18,2025-07-03,2301.34,2301.34,0.0,paid,USD
INV-2025000604,CUST-00279,2025-01-26,2025-02-10,2976.13,535.14,2440.99,open,USD
INV-2025000605,CUST-00029,2025-12-16,2026-01-15,991.22,991.22,0.0,paid,USD
INV-2025000606,CUST-00192,2025-08-05,2025-10-04,1686.92,1686.92,0.0,paid,USD
INV-2025000607,CUST-00380,2025-01-08,2025-02-07,417.75,413.76,3.99,open,USD
INV-2025000608,CUST-00269,2025-02-22,2025-03-09,637.83,637.83,0.0,paid,USD
INV-2025000609,CUST-00072,2025-12-06,2025-12-21,3697.72,60.37,3637.35,open,USD
INV-2025000610,CUST-00365,2025-09-04,2025-10-04,2213.05,2213.05,0.0,paid,USD
INV-2025000611,CUST-00366,2025-11-09,2025-12-24,3046.05,3046.05,0.0,paid,USD
INV-2025000612,CUST-00043,2025-09-01,2025-09-16,4911.82,4911.82,0.0,paid,USD
INV-2025000613,CUST-00109,2025-10-15,2025-12-14,1451.57,1451.57,0.0,paid,USD
INV-2025000614,CUST-00006,2025-06-26,2025-07-11,206.16,50.12,156.04,open,USD
INV-2025000615,CUST-00032,2025-04-11,2025-04-26,1280.52,1280.52,0.0,paid,USD
INV-2025000616,CUST-00276,2025-08-07,2025-09-06,2767.25,2767.25,0.0,paid,USD
INV-2025000617,CUST-00277,2025-09-27,2025-10-27,1334.35,465.41,868.94,open,USD
INV-2025000618,CUST-00027,2025-12-04,2026-01-03,1587.8,945.08,642.72,open,USD
INV-2025000619,CUST-00377,2025-05-11,2025-05-26,1196.34,1196.34,0.0,paid,USD
INV-2025000620,CUST-00162,2025-07-08,2025-07-23,101.59,101.59,0.0,paid,USD
INV-2025000621,CUST-00349,2025-10-02,2025-11-16,3720.52,3006.78,713.74,open,USD
INV-2025000622,CUST-00134,2025-12-26,2026-01-25,167.83,167.83,0.0,paid,USD
INV-2025000623,CUST-00110,2025-02-24,2025-04-10,2514.67,163.55,2351.12,open,USD
INV-2025000624,CUST-00364,2025-04-28,2025-05-28,869.13,869.13,0.0,paid,USD
INV-2025000625,CUST-00082,2025-07-06,2025-09-04,5614.08,4657.33,956.75,open,USD
INV-2025000626,CUST-00259,2025-02-20,2025-04-21,2117.54,2117.54,0.0,paid,USD
INV-2025000627,CUST-00353,2025-05-20,2025-06-04,1224.16,1224.16,0.0,paid,USD
INV-2025000628,CUST-00299,2025-10-09,2025-11-08,289.45,289.45,0.0,paid,USD
INV-2025000629,CUST-00354,2025-08-01,2025-08-31,6571.0,6571.0,0.0,paid,USD
INV-2025000630,CUST-00173,2025-06-23,2025-07-08,1053.89,835.36,218.53,open,USD
INV-2025000631,CUST-00395,2025-01-17,2025-02-01,559.77,559.77,0.0,paid,USD
INV-2025000632,CUST-00062,2025-01-05,2025-01-20,1013.5,244.59,768.91,open,USD
INV-2025000633,CUST-00021,2025-10-06,2025-11-05,4542.3,2721.54,1820.76,open,USD
INV-2025000634,CUST-00047,2025-02-22,2025-04-08,663.84,663.84,0.0,paid,USD
INV-2025000635,CUST-00102,2025-08-04,2025-08-19,1363.85,1363.85,0.0,paid,USD
INV-2025000636,CUST-00325,2025-09-21,2025-11-05,216.78,191.95,24.83,open,USD
INV-2025000637,CUST-00329,2025-06-14,2025-07-14,633.0,633.0,0.0,paid,USD
INV-2025000638,CUST-00099,2025-02-18,2025-03-20,4528.51,1920.73,2607.78,open,USD
INV-2025000639,CUST-00201,2025-09-23,2025-10-08,2808.25,1308.97,1499.28,open,USD
INV-2025000640,CUST-00370,2025-08-15,2025-08-30,7274.26,7274.26,0.0,paid,USD
INV-2025000641,CUST-00238,2025-12-07,2026-01-21,4766.67,4766.67,0.0,paid,USD
INV-2025000642,CUST-00192,2025-01-29,2025-02-28,2377.53,1271.22,1106.31,open,USD
INV-2025000643,CUST-00113,2025-07-24,2025-09-07,3275.51,3275.51,0.0,paid,USD
INV-2025000644,CUST-00157,2025-10-02,2025-11-16,207.63,207.63,0.0,paid,USD
INV-2025000645,CUST-00190,2025-05-01,2025-06-15,161.46,161.46,0.0,paid,USD
INV-2025000646,CUST-00227,2025-09-02,2025-10-02,1402.21,1402.21,0.0,paid,USD
INV-2025000647,CUST-00023,2025-12-19,2026-02-17,1810.12,142.3,1667.82,open,USD
INV-2025000648,CUST-00320,2025-01-27,2025-02-26,2289.33,643.48,1645.85,open,USD
INV-2025000649,CUST-00029,2025-12-17,2026-01-16,1090.29,1090.29,0.0,paid,USD
INV-2025000650,CUST-00316,2025-07-02,2025-08-01,1466.82,1466.82,0.0,paid,USD
INV-2025000651,CUST-00229,2025-08-05,2025-09-04,1443.98,1443.98,0.0,paid,USD
INV-2025000652,CUST-00139,2025-05-03,2025-06-17,2775.28,2775.28,0.0,paid,USD
INV-2025000653,CUST-00008,2025-05-03,2025-06-02,601.52,197.41,404.11,open,USD
INV-2025000654,CUST-00059,2025-07-31,2025-09-29,630.24,630.24,0.0,paid,USD
INV-2025000655,CUST-00191,2025-12-01,2025-12-16,262.9,262.9,0.0,paid,USD
INV-2025000656,CUST-00082,2025-07-10,2025-08-24,1329.85,1329.85,0.0,paid,USD
INV-2025000657,CUST-00113,2025-05-04,2025-06-03,1522.99,1400.57,122.42,open,USD
INV-2025000658,CUST-00116,2025-01-06,2025-02-20,983.94,983.94,0.0,paid,USD
INV-2025000659,CUST-00355,2025-08-13,2025-09-27,758.03,758.03,0.0,paid,USD
INV-2025000660,CUST-00165,2025-03-11,2025-04-25,633.22,318.5,314.72,open,USD
INV-2025000661,CUST-00295,2025-10-21,2025-12-05,1514.09,1439.1,74.99,open,USD
INV-2025000662,CUST-00012,2025-04-17,2025-05-02,1518.2,1029.13,489.07,open,USD
INV-2025000663,CUST-00209,2025-07-25,2025-09-23,1080.11,1080.11,0.0,paid,USD
INV-2025000664,CUST-00255,2025-09-02,2025-10-17,1857.55,1857.55,0.0,paid,USD
INV-2025000665,CUST-00093,2025-06-19,2025-07-19,636.04,295.13,340.91,open,USD
INV-2025000666,CUST-00330,2025-12-10,2026-02-08,1111.48,1111.48,0.0,paid,USD
INV-2025000667,CUST-00175,2025-07-12,2025-08-11,1477.5,1477.5,0.0,paid,USD
INV-2025000668,CUST-00367,2025-06-18,2025-08-17,393.7,393.7,0.0,paid,USD
INV-2025000669,CUST-00155,2025-01-21,2025-03-22,2261.0,2261.0,0.0,paid,USD
INV-2025000670,CUST-00151,2025-05-20,2025-07-19,767.77,0.35,767.42,open,USD
INV-2025000671,CUST-00292,2025-09-18,2025-10-18,691.85,691.85,0.0,paid,USD
INV-2025000672,CUST-00167,2025-10-03,2025-10-18,1012.36,67.21,945.15,open,USD
INV-2025000673,CUST-00134,2025-02-07,2025-02-22,1583.82,1583.82,0.0,paid,USD
INV-2025000674,CUST-00020,2025-06-04,2025-07-04,1710.79,1306.94,403.85,open,USD
INV-2025000675,CUST-00139,2025-09-05,2025-10-05,2237.3,2042.08,195.22,open,USD
INV-2025000676,CUST-00153,2025-02-12,2025-03-14,1052.31,1052.31,0.0,paid,USD
INV-2025000677,CUST-00161,2025-08-26,2025-09-25,840.04,122.71,717.33,open,USD
INV-2025000678,CUST-00026,2025-02-14,2025-03-16,322.04,322.04,0.0,paid,USD
INV-2025000679,CUST-00335,2025-11-29,2026-01-28,2261.07,2261.07,0.0,paid,USD
INV-2025000680,CUST-00227,2025-05-05,2025-07-04,3351.79,2649.18,702.61,open,USD
INV-2025000681,CUST-00187,2025-03-13,2025-05-12,844.59,844.59,0.0,paid,USD
INV-2025000682,CUST-00119,2025-03-01,2025-03-16,3552.62,3552.62,0.0,paid,USD
INV-2025000683,CUST-00102,2025-07-23,2025-09-21,1112.99,347.57,765.42,open,USD
INV-2025000684,CUST-00149,2025-03-11,2025-03-26,3721.7,567.34,3154.36,open,USD
INV-2025000685,CUST-00390,2025-04-26,2025-05-26,858.62,168.57,690.05,open,USD
INV-2025000686,CUST-00293,2025-12-18,2026-02-16,1375.79,1375.79,0.0,paid,USD
INV-2025000687,CUST-00098,2025-02-02,2025-02-17,653.18,653.18,0.0,paid,USD
INV-2025000688,CUST-00044,2025-09-25,2025-10-10,341.11,43.92,297.19,open,USD
INV-2025000689,CUST-00105,2025-10-26,2025-11-10,1176.66,1176.66,0.0,paid,USD
INV-2025000690,CUST-00199,2025-06-28,2025-08-27,1484.29,172.84,1311.45,open,USD
INV-2025000691,CUST-00024,2025-12-20,2026-02-03,917.13,371.21,545.92,open,USD
INV-2025000692,CUST-00057,2025-10-17,2025-11-01,1181.27,1118.89,62.38,open,USD
INV-2025000693,CUST-00362,2025-12-29,2026-01-13,1589.39,1589.39,0.0,paid,USD
INV-2025000694,CUST-00335,2025-12-31,2026-02-14,623.37,623.37,0.0,paid,USD
INV-2025000695,CUST-00103,2025-09-24,2025-10-09,1272.66,1272.66,0.0,paid,USD
INV-2025000696,CUST-00400,2025-11-10,2025-12-25,2906.53,2906.53,0.0,paid,USD
INV-2025000697,CUST-00054,2025-11-06,2025-12-21,1251.32,1251.32,0.0,paid,USD
INV-2025000698,CUST-00051,2025-06-17,2025-08-01,1067.34,1067.34,0.0,paid,USD
INV-2025000699,CUST-00164,2025-08-19,2025-10-18,1281.43,1281.43,0.0,paid,USD
INV-2025000700,CUST-00226,2025-12-23,2026-02-21,7709.78,7709.78,0.0,paid,USD
INV-2025000701,CUST-00186,2025-08-05,2025-08-20,1846.25,1846.25,0.0,paid,USD
INV-2025000702,CUST-00221,2025-10-23,2025-11-07,1198.81,746.8,452.01,open,USD
INV-2025000703,CUST-00008,2025-12-09,2025-12-24,1042.26,1042.26,0.0,paid,USD
INV-2025000704,CUST-00254,2025-01-04,2025-02-18,1012.43,304.19,708.24,open,USD
INV-2025000705,CUST-00195,2025-08-08,2025-09-22,442.86,201.72,241.14,open,USD
INV-2025000706,CUST-00180,2025-01-07,2025-03-08,2884.74,1800.28,1084.46,open,USD
INV-2025000707,CUST-00314,2025-02-20,2025-03-07,2034.99,2034.99,0.0,paid,USD
INV-2025000708,CUST-00029,2025-06-26,2025-08-10,736.01,736.01,0.0,paid,USD
INV-2025000709,CUST-00071,2025-06-30,2025-08-29,2979.01,2979.01,0.0,paid,USD
INV-2025000710,CUST-00075,2025-08-02,2025-10-01,135.72,135.72,0.0,paid,USD
INV-2025000711,CUST-00126,2025-09-05,2025-11-04,6006.38,6006.38,0.0,paid,USD
INV-2025000712,CUST-00036,2025-07-13,2025-08-12,2744.65,818.19,1926.46,open,USD
INV-2025000713,CUST-00013,2025-02-19,2025-03-06,614.16,45.99,568.17,open,USD
INV-2025000714,CUST-00257,2025-09-07,2025-11-06,3010.51,3010.51,0.0,paid,USD
INV-2025000715,CUST-00113,2025-01-02,2025-01-17,949.95,949.95,0.0,paid,USD
INV-2025000716,CUST-00258,2025-07-13,2025-09-11,171.75,171.75,0.0,paid,USD
INV-2025000717,CUST-00037,2025-03-28,2025-04-12,538.45,538.45,0.0,paid,USD
INV-2025000718,CUST-00225,2025-09-04,2025-10-04,705.94,705.94,0.0,paid,USD
INV-2025000719,CUST-00043,2025-01-29,2025-02-28,159.79,159.79,0.0,paid,USD
INV-2025000720,CUST-00068,2025-09-17,2025-10-02,1356.05,1356.05,0.0,paid,USD
INV-2025000721,CUST-00325,2025-02-13,2025-03-30,1105.85,169.29,936.56,open,USD
INV-2025000722,CUST-00058,2025-02-06,2025-04-07,832.02,28.59,803.43,open,USD
INV-2025000723,CUST-00174,2025-04-23,2025-06-07,1042.62,1042.62,0.0,paid,USD
INV-2025000724,CUST-00247,2025-05-22,2025-07-06,1472.22,1472.22,0.0,paid,USD
INV-2025000725,CUST-00105,2025-08-26,2025-10-10,2179.95,1753.65,426.3,open,USD
INV-2025000726,CUST-00385,2025-06-08,2025-06-23,2748.17,154.79,2593.38,open,USD
INV-2025000727,CUST-00031,2025-07-18,2025-08-02,686.42,326.92,359.5,open,USD
INV-2025000728,CUST-00093,2025-10-21,2025-11-05,3231.74,3231.74,0.0,paid,USD
INV-2025000729,CUST-00009,2025-06-26,2025-07-11,2012.89,2012.89,0.0,paid,USD
INV-2025000730,CUST-00033,2025-04-25,2025-06-24,1099.11,1099.11,0.0,paid,USD
INV-2025000731,CUST-00309,2025-09-19,2025-11-03,1833.8,1833.8,0.0,paid,USD
INV-2025000732,CUST-00313,2025-06-28,2025-08-12,1831.71,906.2,925.51,open,USD
INV-2025000733,CUST-00058,2025-04-30,2025-06-14,1973.43,1973.43,0.0,paid,USD
INV-2025000734,CUST-00109,2025-06-18,2025-07-18,1441.95,1112.41,329.54,open,USD
INV-2025000735,CUST-00099,2025-07-08,2025-07-23,2703.17,2703.17,0.0,paid,USD
INV-2025000736,CUST-00202,2025-03-25,2025-04-09,433.93,433.93,0.0,paid,USD
INV-2025000737,CUST-00377,2025-08-02,2025-10-01,1953.57,1953.57,0.0,paid,USD
INV-2025000738,CUST-00013,2025-08-04,2025-08-19,339.68,98.6,241.08,open,USD
INV-2025000739,CUST-00309,2025-03-12,2025-05-11,922.34,922.34,0.0,paid,USD
INV-2025000740,CUST-00128,2025-11-24,2025-12-09,480.53,480.53,0.0,paid,USD
INV-2025000741,CUST-00001,2025-09-03,2025-11-02,184.16,184.16,0.0,paid,USD
INV-2025000742,CUST-00022,2025-12-12,2026-01-11,3805.13,3805.13,0.0,paid,USD
INV-2025000743,CUST-00349,2025-05-10,2025-05-25,242.44,134.46,107.98,open,USD
INV-2025000744,CUST-00221,2025-12-26,2026-02-09,1372.09,1372.09,0.0,paid,USD
INV-2025000745,CUST-00293,2025-09-21,2025-10-21,1388.38,6.51,1381.87,open,USD
INV-2025000746,CUST-00383,2025-03-20,2025-05-19,1884.06,1884.06,0.0,paid,USD
INV-2025000747,CUST-00323,2025-08-03,2025-09-17,13402.05,13402.05,0.0,paid,USD
INV-2025000748,CUST-00128,2025-08-21,2025-09-05,991.17,735.06,256.11,open,USD
INV-2025000749,CUST-00246,2025-04-01,2025-04-16,3150.48,1514.2,1636.28,open,USD
INV-2025000750,CUST-00218,2025-12-04,2025-12-19,154.97,59.25,95.72,open,USD
INV-2025000751,CUST-00388,2025-10-08,2025-12-07,495.12,495.12,0.0,paid,USD
INV-2025000752,CUST-00038,2025-06-07,2025-06-22,2196.89,2196.89,0.0,paid,USD
INV-2025000753,CUST-00273,2025-02-06,2025-03-08,1861.96,1861.96,0.0,paid,USD
INV-2025000754,CUST-00196,2025-09-27,2025-10-27,1629.23,1629.23,0.0,paid,USD
INV-2025000755,CUST-00227,2025-05-08,2025-06-07,2761.49,2599.81,161.68,open,USD
INV-2025000756,CUST-00236,2025-11-04,2025-11-19,1384.8,1384.8,0.0,paid,USD
INV-2025000757,CUST-00260,2025-03-25,2025-05-24,7913.09,6763.21,1149.88,open,USD
INV-2025000758,CUST-00005,2025-08-04,2025-10-03,1645.75,1645.75,0.0,paid,USD
INV-2025000759,CUST-00339,2025-07-16,2025-09-14,1329.99,1329.99,0.0,paid,USD
INV-2025000760,CUST-00059,2025-08-06,2025-09-20,1058.34,1058.34,0.0,paid,USD
INV-2025000761,CUST-00249,2025-12-14,2026-01-13,1136.35,103.03,1033.32,open,USD
INV-2025000762,CUST-00105,2025-04-19,2025-05-04,564.75,564.75,0.0,paid,USD
INV-2025000763,CUST-00097,2025-01-02,2025-03-03,538.0,538.0,0.0,paid,USD
INV-2025000764,CUST-00315,2025-07-05,2025-07-20,298.97,298.97,0.0,paid,USD
INV-2025000765,CUST-00075,2025-06-30,2025-07-15,2226.49,2226.49,0.0,paid,USD
INV-2025000766,CUST-00034,2025-04-17,2025-06-01,124.29,124.29,0.0,paid,USD
INV-2025000767,CUST-00230,2025-10-10,2025-12-09,6494.7,6494.7,0.0,paid,USD
INV-2025000768,CUST-00096,2025-09-11,2025-10-26,1544.02,1544.02,0.0,paid,USD
INV-2025000769,CUST-00203,2025-06-20,2025-08-19,1709.0,1709.0,0.0,paid,USD
INV-2025000770,CUST-00039,2025-11-20,2025-12-05,346.66,346.66,0.0,paid,USD
INV-2025000771,CUST-00090,2025-03-18,2025-04-17,7422.93,7422.93,0.0,paid,USD
INV-2025000772,CUST-00276,2025-11-10,2026-01-09,777.47,777.47,0.0,paid,USD
INV-2025000773,CUST-00061,2025-08-01,2025-08-16,789.94,174.3,615.64,open,USD
INV-2025000774,CUST-00203,2025-11-21,2025-12-06,1610.81,1154.86,455.95,open,USD
INV-2025000775,CUST-00136,2025-09-05,2025-09-20,3519.07,1622.87,1896.2,open,USD
INV-2025000776,CUST-00272,2025-07-23,2025-08-22,2010.26,2010.26,0.0,paid,USD
INV-2025000777,CUST-00286,2025-11-15,2025-11-30,1287.58,1287.58,0.0,paid,USD
INV-2025000778,CUST-00313,2025-04-28,2025-05-28,987.73,523.77,463.96,open,USD
INV-2025000779,CUST-00061,2025-12-26,2026-02-09,787.4,779.98,7.42,open,USD
INV-2025000780,CUST-00052,2025-02-02,2025-03-19,356.26,356.26,0.0,paid,USD
INV-2025000781,CUST-00173,2025-04-03,2025-05-03,1112.16,1112.16,0.0,paid,USD
INV-2025000782,CUST-00114,2025-03-05,2025-05-04,1052.22,1052.22,0.0,paid,USD
INV-2025000783,CUST-00264,2025-06-23,2025-07-08,988.36,988.36,0.0,paid,USD
INV-2025000784,CUST-00176,2025-11-06,2025-11-21,369.87,189.64,180.23,open,USD
INV-2025000785,CUST-00207,2025-11-24,2026-01-08,3643.08,2155.76,1487.32,open,USD
INV-2025000786,CUST-00055,2025-02-01,2025-03-18,926.31,911.13,15.18,open,USD
INV-2025000787,CUST-00038,2025-08-04,2025-10-03,3393.61,3141.51,252.1,open,USD
INV-2025000788,CUST-00005,2025-07-25,2025-09-08,991.4,604.95,386.45,open,USD
INV-2025000789,CUST-00355,2025-09-07,2025-09-22,143.61,143.61,0.0,paid,USD
INV-2025000790,CUST-00131,2025-01-14,2025-02-28,415.48,415.48,0.0,paid,USD
INV-2025000791,CUST-00141,2025-05-20,2025-07-19,361.85,70.67,291.18,open,USD
INV-2025000792,CUST-00245,2025-05-14,2025-05-29,1341.2,1341.2,0.0,paid,USD
INV-2025000793,CUST-00356,2025-06-17,2025-07-17,521.85,447.68,74.17,open,USD
INV-2025000794,CUST-00029,2025-04-15,2025-05-30,263.38,263.38,0.0,paid,USD
INV-2025000795,CUST-00177,2025-11-15,2025-12-30,2493.16,2493.16,0.0,paid,USD
INV-2025000796,CUST-00351,2025-10-17,2025-12-16,4301.44,1352.34,2949.1,open,USD
INV-2025000797,CUST-00277,2025-06-15,2025-07-15,542.83,461.23,81.6,open,USD
INV-2025000798,CUST-00047,2025-05-22,2025-06-21,943.77,943.77,0.0,paid,USD
INV-2025000799,CUST-00048,2025-03-22,2025-05-21,2232.26,2232.26,0.0,paid,USD
INV-2025000800,CUST-00124,2025-08-19,2025-10-18,3143.07,3143.07,0.0,paid,USD
INV-2025000801,CUST-00288,2025-08-16,2025-10-15,901.56,530.22,371.34,open,USD
INV-2025000802,CUST-00126,2025-08-29,2025-09-28,629.36,629.36,0.0,paid,USD
INV-2025000803,CUST-00203,2025-06-22,2025-07-22,749.25,505.1,244.15,open,USD
INV-2025000804,CUST-00300,2025-06-29,2025-07-29,463.63,463.63,0.0,paid,USD
INV-2025000805,CUST-00260,2025-07-04,2025-07-19,4296.19,4296.19,0.0,paid,USD
INV-2025000806,CUST-00333,2025-08-16,2025-09-15,7074.54,7074.54,0.0,paid,USD
INV-2025000807,CUST-00387,2025-06-14,2025-06-29,1297.06,1297.06,0.0,paid,USD
INV-2025000808,CUST-00321,2025-12-14,2025-12-29,679.76,679.76,0.0,paid,USD
INV-2025000809,CUST-00010,2025-09-24,2025-11-08,499.17,436.79,62.38,open,USD
INV-2025000810,CUST-00331,2025-01-25,2025-03-11,5073.03,2843.14,2229.89,open,USD
INV-2025000811,CUST-00381,2025-06-28,2025-08-12,1823.5,1823.5,0.0,paid,USD
INV-2025000812,CUST-00306,2025-04-26,2025-06-25,1399.01,1058.81,340.2,open,USD
INV-2025000813,CUST-00345,2025-11-20,2025-12-20,1020.75,1020.75,0.0,paid,USD
INV-2025000814,CUST-00387,2025-09-05,2025-10-05,728.37,728.37,0.0,paid,USD
INV-2025000815,CUST-00054,2025-12-31,2026-01-15,511.97,511.97,0.0,paid,USD
INV-2025000816,CUST-00153,2025-02-23,2025-03-25,1136.95,823.65,313.3,open,USD
INV-2025000817,CUST-00203,2025-05-06,2025-06-20,1019.0,556.79,462.21,open,USD
INV-2025000818,CUST-00024,2025-04-18,2025-06-02,1571.23,1383.18,188.05,open,USD
INV-2025000819,CUST-00148,2025-08-11,2025-10-10,505.44,505.44,0.0,paid,USD
INV-2025000820,CUST-00240,2025-07-15,2025-08-29,1418.56,1418.56,0.0,paid,USD
INV-2025000821,CUST-00399,2025-12-09,2026-02-07,1362.07,1211.85,150.22,open,USD
INV-2025000822,CUST-00302,2025-08-02,2025-10-01,1564.43,1315.87,248.56,open,USD
INV-2025000823,CUST-00325,2025-08-24,2025-10-08,525.89,277.46,248.43,open,USD
INV-2025000824,CUST-00076,2025-03-10,2025-04-24,8967.45,8967.45,0.0,paid,USD
INV-2025000825,CUST-00178,2025-07-05,2025-08-19,1074.71,33.33,1041.38,open,USD
INV-2025000826,CUST-00261,2025-06-05,2025-07-05,472.33,257.34,214.99,open,USD
INV-2025000827,CUST-00020,2025-09-01,2025-10-31,292.98,286.34,6.64,open,USD
INV-2025000828,CUST-00236,2025-04-13,2025-06-12,1456.81,323.81,1133.0,open,USD
INV-2025000829,CUST-00039,2025-06-28,2025-07-28,650.46,650.46,0.0,paid,USD
INV-2025000830,CUST-00088,2025-06-03,2025-08-02,11781.62,9170.01,2611.61,open,USD
INV-2025000831,CUST-00237,2025-11-06,2025-11-21,3083.92,3083.92,0.0,paid,USD
INV-2025000832,CUST-00147,2025-10-08,2025-12-07,2474.85,1863.75,611.1,open,USD
INV-2025000833,CUST-00261,2025-04-21,2025-06-05,3097.13,1888.29,1208.84,open,USD
INV-2025000834,CUST-00391,2025-05-14,2025-06-13,135.86,10.66,125.2,open,USD
INV-2025000835,CUST-00266,2025-07-09,2025-08-08,2866.53,1719.56,1146.97,open,USD
INV-2025000836,CUST-00221,2025-06-22,2025-08-06,2443.96,2443.96,0.0,paid,USD
INV-2025000837,CUST-00378,2025-04-01,2025-05-16,219.5,219.5,0.0,paid,USD
INV-2025000838,CUST-00195,2025-04-27,2025-06-26,894.42,894.42,0.0,paid,USD
INV-2025000839,CUST-00257,2025-08-22,2025-10-06,848.41,848.41,0.0,paid,USD
INV-2025000840,CUST-00329,2025-10-12,2025-12-11,600.81,600.81,0.0,paid,USD
INV-2025000841,CUST-00246,2025-06-02,2025-07-17,2237.51,2237.51,0.0,paid,USD
INV-2025000842,CUST-00235,2025-09-13,2025-10-28,875.48,875.48,0.0,paid,USD
INV-2025000843,CUST-00279,2025-08-01,2025-08-16,1188.74,227.17,961.57,open,USD
INV-2025000844,CUST-00058,2025-09-17,2025-10-02,1318.95,608.08,710.87,open,USD
INV-2025000845,CUST-00122,2025-11-15,2025-11-30,975.5,975.5,0.0,paid,USD
INV-2025000846,CUST-00249,2025-07-20,2025-08-04,13111.58,13111.58,0.0,paid,USD
INV-2025000847,CUST-00245,2025-05-22,2025-07-06,1144.24,1144.24,0.0,paid,USD
INV-2025000848,CUST-00299,2025-09-15,2025-09-30,496.02,422.46,73.56,open,USD
INV-2025000849,CUST-00056,2025-08-13,2025-09-12,217.9,217.9,0.0,paid,USD
INV-2025000850,CUST-00233,2025-01-03,2025-03-04,266.87,266.87,0.0,paid,USD
INV-2025000851,CUST-00089,2025-12-31,2026-01-15,6595.09,6595.09,0.0,paid,USD
INV-2025000852,CUST-00302,2025-10-08,2025-10-23,966.59,966.59,0.0,paid,USD
INV-2025000853,CUST-00261,2025-05-28,2025-06-12,3869.17,3869.17,0.0,paid,USD
INV-2025000854,CUST-00119,2025-08-17,2025-09-01,12422.57,12422.57,0.0,paid,USD
INV-2025000855,CUST-00242,2025-07-01,2025-07-31,38.15,38.15,0.0,paid,USD
INV-2025000856,CUST-00117,2025-10-18,2025-12-02,344.59,188.87,155.72,open,USD
INV-2025000857,CUST-00330,2025-12-27,2026-01-26,80.01,78.57,1.44,open,USD
INV-2025000858,CUST-00065,2025-01-27,2025-03-28,2663.59,472.24,2191.35,open,USD
INV-2025000859,CUST-00284,2025-03-10,2025-04-09,364.16,364.16,0.0,paid,USD
INV-2025000860,CUST-00361,2025-10-18,2025-12-02,2069.08,2069.08,0.0,paid,USD
INV-2025000861,CUST-00185,2025-11-28,2025-12-13,3027.75,3027.75,0.0,paid,USD
INV-2025000862,CUST-00395,2025-01-17,2025-02-01,1673.23,1673.23,0.0,paid,USD
INV-2025000863,CUST-00320,2025-02-16,2025-03-18,1978.34,1978.34,0.0,paid,USD
INV-2025000864,CUST-00249,2025-05-10,2025-06-09,292.7,292.7,0.0,paid,USD
INV-2025000865,CUST-00390,2025-04-18,2025-05-03,2744.57,2744.57,0.0,paid,USD
INV-2025000866,CUST-00039,2025-01-30,2025-02-14,2154.75,2154.75,0.0,paid,USD
INV-2025000867,CUST-00244,2025-01-07,2025-02-21,3713.85,3713.85,0.0,paid,USD
INV-2025000868,CUST-00066,2025-09-14,2025-11-13,1551.31,502.33,1048.98,open,USD
INV-2025000869,CUST-00104,2025-10-13,2025-11-27,589.97,25.78,564.19,open,USD
INV-2025000870,CUST-00108,2025-06-13,2025-06-28,647.5,647.5,0.0,paid,USD
INV-2025000871,CUST-00360,2025-07-14,2025-09-12,563.72,563.72,0.0,paid,USD
INV-2025000872,CUST-00395,2025-03-12,2025-03-27,527.94,527.94,0.0,paid,USD
INV-2025000873,CUST-00185,2025-03-25,2025-04-24,947.62,947.62,0.0,paid,USD
INV-2025000874,CUST-00267,2025-10-29,2025-11-28,7252.19,1639.09,5613.1,open,USD
INV-2025000875,CUST-00383,2025-06-16,2025-08-15,713.57,551.77,161.8,open,USD
INV-2025000876,CUST-00391,2025-05-21,2025-07-05,3112.79,2814.9,297.89,open,USD
INV-2025000877,CUST-00175,2025-01-20,2025-03-21,655.66,655.66,0.0,paid,USD
INV-2025000878,CUST-00155,2025-10-31,2025-11-15,12622.51,12622.51,0.0,paid,USD
INV-2025000879,CUST-00041,2025-12-28,2026-01-27,1804.59,1804.59,0.0,paid,USD
INV-2025000880,CUST-00125,2025-05-26,2025-07-10,1433.39,501.02,932.37,open,USD
INV-2025000881,CUST-00056,2025-10-14,2025-11-28,467.58,467.58,0.0,paid,USD
INV-2025000882,CUST-00033,2025-11-10,2026-01-09,4299.23,4299.23,0.0,paid,USD
INV-2025000883,CUST-00154,2025-08-02,2025-09-16,2327.91,2327.91,0.0,paid,USD
INV-2025000884,CUST-00102,2025-06-23,2025-07-08,878.19,878.19,0.0,paid,USD
INV-2025000885,CUST-00122,2025-03-26,2025-04-25,842.4,541.36,301.04,open,USD
INV-2025000886,CUST-00275,2025-01-04,2025-02-03,88.48,88.48,0.0,paid,USD
INV-2025000887,CUST-00310,2025-08-03,2025-08-18,304.89,304.89,0.0,paid,USD
INV-2025000888,CUST-00064,2025-01-26,2025-03-12,2567.09,2567.09,0.0,paid,USD
INV-2025000889,CUST-00169,2025-09-24,2025-10-24,1101.85,1101.85,0.0,paid,USD
INV-2025000890,CUST-00290,2025-01-03,2025-02-17,983.78,983.78,0.0,paid,USD
INV-2025000891,CUST-00293,2025-07-15,2025-08-29,4222.57,4222.57,0.0,paid,USD
INV-2025000892,CUST-00100,2025-05-09,2025-06-23,2437.75,2437.75,0.0,paid,USD
INV-2025000893,CUST-00301,2025-08-21,2025-09-05,745.59,745.59,0.0,paid,USD
