bill_id,vendor_id,invoice_number,invoice_date,due_date,po_number,amount,paid_amount,balance,status,approved_by
BILL-2025000232,VEND-00066,V72815,2025-08-21,2025-10-20,PO-992149,657.76,657.76,0.0,paid,kpatel
BILL-2025000233,VEND-00018,V34396,2025-02-06,2025-03-08,PO-846594,308.35,308.35,0.0,paid,sjohnson
BILL-2025000234,VEND-00103,V41040,2025-08-22,2025-09-21,PO-851662,478.15,478.15,0.0,paid,kpatel
BILL-2025000235,VEND-00044,V24316,2025-05-27,2025-07-11,PO-162322,167.02,167.02,0.0,paid,kpatel
BILL-2025000236,VEND-00122,V56107,2025-05-18,2025-07-02,PO-682401,213.2,213.2,0.0,paid,kpatel
BILL-2025000237,VEND-00108,V85400,2025-12-31,2026-02-14,PO-728656,1830.56,1830.56,0.0,paid,kpatel
BILL-2025000238,VEND-00118,V96985,2025-02-16,2025-03-18,PO-302703,890.78,345.45,545.33,open,rwhite
BILL-2025000239,VEND-00079,V59021,2025-07-10,2025-08-24,PO-210163,1781.76,192.51,1589.25,open,sjohnson
BILL-2025000240,VEND-00050,V81953,2025-03-11,2025-04-10,PO-506187,662.06,662.06,0.0,paid,kpatel
BILL-2025000241,VEND-00100,V87535,2025-09-16,2025-10-31,PO-321143,594.3,123.86,470.44,open,sjohnson
BILL-2025000242,VEND-00145,V72604,2025-07-27,2025-09-10,,2832.68,306.55,2526.13,open,sjohnson
BILL-2025000243,VEND-00134,V58510,2025-04-23,2025-06-22,,111.53,36.15,75.38,open,kpatel
BILL-2025000244,VEND-00071,V11592,2025-12-28,2026-01-27,PO-887182,212.55,130.13,82.42,open,kpatel
BILL-2025000245,VEND-00096,V41905,2025-04-05,2025-06-04,PO-437933,760.76,760.76,0.0,paid,mlopez
BILL-2025000246,VEND-00088,V73309,2025-04-01,2025-05-31,PO-221955,487.43,487.43,0.0,paid,rwhite
BILL-2025000247,VEND-00117,V60230,2025-12-13,2026-02-11,PO-583474,354.53,36.86,317.67,open,rwhite
BILL-2025000248,VEND-00150,V88043,2025-04-06,2025-06-05,PO-718025,685.56,685.56,0.0,paid,mlopez
BILL-2025000249,VEND-00104,V24206,2025-01-09,2025-02-08,PO-328158,684.67,684.67,0.0,paid,rwhite
BILL-2025000250,VEND-00037,V22503,2025-03-27,2025-05-26,PO-942118,376.13,376.13,0.0,paid,sjohnson
BILL-2025000251,VEND-00018,V90245,2025-03-14,2025-05-13,,697.43,697.43,0.0,paid,kpatel
BILL-2025000252,VEND-00121,V27666,2025-10-10,2025-11-24,PO-997375,2164.12,2164.12,0.0,paid,sjohnson
BILL-2025000253,VEND-00054,V74436,2025-08-16,2025-09-15,PO-212923,476.3,476.3,0.0,paid,rwhite
BILL-2025000254,VEND-00013,V92742,2025-12-28,2026-02-11,PO-552395,1099.89,461.15,638.74,open,sjohnson
BILL-2025000255,VEND-00050,V75256,2025-03-21,2025-04-20,,185.73,185.73,0.0,paid,mlopez
BILL-2025000256,VEND-00067,V93494,2025-06-01,2025-07-31,,7450.64,1718.3,5732.34,open,sjohnson
BILL-2025000257,VEND-00065,V85862,2025-06-13,2025-07-13,,1216.37,1216.37,0.0,paid,rwhite
BILL-2025000258,VEND-00047,V31481,2025-03-11,2025-04-10,PO-650504,28.69,28.69,0.0,paid,mlopez
BILL-2025000259,VEND-00117,V81101,2025-01-26,2025-03-27,PO-836899,192.37,192.37,0.0,paid,kpatel
BILL-2025000260,VEND-00136,V54090,2025-02-10,2025-03-27,PO-883532,1383.6,810.83,572.77,open,kpatel
BILL-2025000261,VEND-00123,V39958,2025-07-22,2025-09-20,PO-264211,648.2,648.2,0.0,paid,mlopez
BILL-2025000262,VEND-00056,V19468,2025-05-22,2025-07-21,PO-904344,412.59,259.38,153.21,open,mlopez
BILL-2025000263,VEND-00084,V72490,2025-04-21,2025-06-20,PO-291876,972.22,151.03,821.19,open,kpatel
BILL-2025000264,VEND-00149,V83247,2025-07-30,2025-09-13,PO-811659,1301.73,1301.73,0.0,paid,rwhite
BILL-2025000265,VEND-00149,V50749,2025-07-11,2025-08-25,,519.53,519.53,0.0,paid,rwhite
BILL-2025000266,VEND-00072,V43769,2025-02-11,2025-03-13,PO-344709,193.16,193.16,0.0,paid,mlopez
BILL-2025000267,VEND-00095,V92119,2025-12-25,2026-02-23,,671.26,334.49,336.77,open,kpatel
BILL-2025000268,VEND-00087,V96679,2025-05-19,2025-07-18,PO-807980,3682.3,1998.5,1683.8,open,mlopez
BILL-2025000269,VEND-00094,V44377,2025-05-02,2025-07-01,PO-205670,471.77,471.77,0.0,paid,sjohnson
BILL-2025000270,VEND-00059,V40100,2025-01-05,2025-03-06,PO-926058,230.75,230.75,0.0,paid,sjohnson
BILL-2025000271,VEND-00069,V31612,2025-12-16,2026-02-14,PO-683651,4301.39,3532.62,768.77,open,mlopez
BILL-2025000272,VEND-00128,V88405,2025-01-15,2025-02-14,,1220.99,1220.99,0.0,paid,sjohnson
BILL-2025000273,VEND-00076,V52303,2025-01-05,2025-03-06,PO-612258,266.4,266.4,0.0,paid,sjohnson
BILL-2025000274,VEND-00095,V11230,2025-07-04,2025-08-18,,2450.7,2450.7,0.0,paid,kpatel
BILL-2025000275,VEND-00008,V95193,2025-11-14,2025-12-29,PO-423151,2268.38,2268.38,0.0,paid,sjohnson
BILL-2025000276,VEND-00084,V31219,2025-06-30,2025-07-30,PO-682110,2438.78,1435.05,1003.73,open,mlopez
BILL-2025000277,VEND-00032,V74235,2025-10-19,2025-11-18,PO-195435,805.6,767.22,38.38,open,kpatel
BILL-2025000278,VEND-00134,V99171,2025-06-20,2025-08-04,PO-442399,3091.02,3091.02,0.0,paid,rwhite
BILL-2025000279,VEND-00126,V82582,2025-02-06,2025-04-07,,786.42,786.42,0.0,paid,sjohnson
BILL-2025000280,VEND-00090,V88833,2025-10-31,2025-11-30,PO-763924,274.68,274.68,0.0,paid,rwhite
BILL-2025000281,VEND-00069,V22701,2025-11-26,2026-01-10,PO-447556,1035.81,1035.81,0.0,paid,mlopez
BILL-2025000282,VEND-00015,V36295,2025-03-22,2025-05-21,,750.1,750.1,0.0,paid,kpatel
BILL-2025000283,VEND-00025,V78592,2025-04-20,2025-05-20,PO-657434,615.35,357.5,257.85,open,kpatel
BILL-2025000284,VEND-00138,V44088,2025-06-14,2025-07-29,PO-366106,287.26,287.26,0.0,paid,rwhite
BILL-2025000285,VEND-00148,V79499,2025-01-28,2025-03-29,PO-321235,2384.27,2384.27,0.0,paid,sjohnson
BILL-2025000286,VEND-00111,V41143,2025-07-17,2025-08-31,PO-704493,408.17,408.17,0.0,paid,rwhite
BILL-2025000287,VEND-00003,V55666,2025-07-01,2025-07-31,PO-324446,343.31,343.31,0.0,paid,rwhite
BILL-2025000288,VEND-00128,V60791,2025-11-10,2025-12-10,PO-841611,238.74,216.05,22.69,open,mlopez
BILL-2025000289,VEND-00114,V39817,2025-08-14,2025-09-28,PO-683923,930.11,930.11,0.0,paid,kpatel
BILL-2025000290,VEND-00135,V71419,2025-02-26,2025-04-12,PO-902759,7336.2,7336.2,0.0,paid,mlopez
BILL-2025000291,VEND-00047,V11961,2025-09-13,2025-10-28,PO-855480,14222.06,14222.06,0.0,paid,mlopez
BILL-2025000292,VEND-00007,V73723,2025-04-18,2025-06-02,PO-247870,2638.59,2189.67,448.92,open,sjohnson
BILL-2025000293,VEND-00150,V74035,2025-11-18,2026-01-02,PO-709307,2152.23,1293.95,858.28,open,rwhite
BILL-2025000294,VEND-00081,V47064,2025-10-28,2025-12-27,PO-585291,6355.85,3091.03,3264.82,open,rwhite
BILL-2025000295,VEND-00013,V63220,2025-12-19,2026-02-17,PO-630536,598.36,598.36,0.0,paid,mlopez
BILL-2025000296,VEND-00101,V36903,2025-11-20,2026-01-04,PO-340320,254.62,254.62,0.0,paid,rwhite
BILL-2025000297,VEND-00145,V60881,2025-01-11,2025-02-25,PO-510136,312.96,312.96,0.0,paid,rwhite
BILL-2025000298,VEND-00002,V21617,2025-07-20,2025-08-19,PO-131095,503.37,503.37,0.0,paid,mlopez
BILL-2025000299,VEND-00016,V37849,2025-10-27,2025-12-26,PO-579498,554.96,554.96,0.0,paid,rwhite
BILL-2025000300,VEND-00031,V17426,2025-04-25,2025-06-24,PO-355023,1502.65,1502.65,0.0,paid,rwhite
BILL-2025000301,VEND-00149,V75960,2025-03-24,2025-05-23,PO-973429,474.42,474.42,0.0,paid,rwhite
BILL-2025000302,VEND-00098,V10258,2025-06-23,2025-08-07,PO-660661,2128.83,2128.83,0.0,paid,kpatel
BILL-2025000303,VEND-00042,V12606,2025-09-22,2025-11-21,PO-673606,556.98,556.98,0.0,paid,rwhite
BILL-2025000304,VEND-00067,V42064,2025-05-10,2025-06-09,PO-140631,459.13,16.17,442.96,open,kpatel
BILL-2025000305,VEND-00093,V29602,2025-03-09,2025-04-08,PO-644409,188.55,19.54,169.01,open,mlopez
BILL-2025000306,VEND-00111,V94243,2025-11-30,2026-01-29,PO-137594,7253.91,7253.91,0.0,paid,rwhite
BILL-2025000307,VEND-00102,V61033,2025-05-14,2025-06-28,PO-823123,1089.75,1089.75,0.0,paid,sjohnson
BILL-2025000308,VEND-00062,V50860,2025-02-24,2025-03-26,PO-382205,830.44,830.44,0.0,paid,kpatel
BILL-2025000309,VEND-00140,V51850,2025-11-08,2025-12-23,PO-284101,2349.08,2349.08,0.0,paid,kpatel
BILL-2025000310,VEND-00010,V87800,2025-08-07,2025-09-06,PO-973869,509.01,489.02,19.99,open,mlopez
BILL-2025000311,VEND-00033,V16786,2025-09-22,2025-11-21,,558.24,558.24,0.0,paid,kpatel
BILL-2025000312,VEND-00110,V90350,2025-11-23,2025-12-23,,1269.36,1269.36,0.0,paid,rwhite
BILL-2025000313,VEND-00039,V49778,2025-12-20,2026-01-19,PO-503702,1178.82,1178.82,0.0,paid,sjohnson
BILL-2025000314,VEND-00093,V59532,2025-03-06,2025-04-20,PO-662777,4002.77,4002.77,0.0,paid,rwhite
BILL-2025000315,VEND-00095,V73768,2025-01-04,2025-02-18,PO-371440,310.83,310.83,0.0,paid,mlopez
BILL-2025000316,VEND-00015,V68346,2025-08-17,2025-10-01,PO-594399,1061.85,118.02,943.83,open,kpatel
BILL-2025000317,VEND-00137,V44982,2025-12-06,2026-01-20,PO-890853,431.98,431.98,0.0,paid,mlopez
BILL-2025000318,VEND-00139,V23998,2025-02-19,2025-04-05,PO-862959,3062.16,528.22,2533.94,open,rwhite
BILL-2025000319,VEND-00022,V99736,2025-07-13,2025-08-27,PO-574972,7617.18,6186.58,1430.6,open,kpatel
BILL-2025000320,VEND-00144,V68142,2025-01-12,2025-02-11,PO-110190,286.91,279.4,7.51,open,mlopez
BILL-2025000321,VEND-00130,V73201,2025-05-23,2025-07-22,PO-930828,487.72,487.72,0.0,paid,rwhite
BILL-2025000322,VEND-00003,V94065,2025-03-10,2025-05-09,,829.04,407.13,421.91,open,mlopez
BILL-2025000323,VEND-00035,V42535,2025-09-14,2025-11-13,,2725.79,2666.72,59.07,open,rwhite
BILL-2025000324,VEND-00089,V50080,2025-03-02,2025-05-01,PO-438383,390.38,390.38,0.0,paid,sjohnson
BILL-2025000325,VEND-00090,V28595,2025-06-18,2025-07-18,PO-531389,603.61,603.61,0.0,paid,mlopez
BILL-2025000326,VEND-00091,V93266,2025-01-02,2025-02-16,PO-103110,204.4,204.4,0.0,paid,rwhite
BILL-2025000327,VEND-00049,V44268,2025-07-11,2025-08-25,PO-957763,394.24,394.24,0.0,paid,mlopez
BILL-2025000328,VEND-00058,V23107,2025-11-09,2026-01-08,PO-518425,1337.26,87.56,1249.7,open,mlopez
BILL-2025000329,VEND-00039,V27258,2025-08-06,2025-09-05,PO-362239,360.34,360.34,0.0,paid,rwhite
BILL-2025000330,VEND-00148,V37741,2025-11-05,2025-12-20,PO-893988,136.88,69.48,67.4,open,rwhite
BILL-2025000331,VEND-00054,V69704,2025-08-25,2025-10-24,PO-459572,879.39,879.39,0.0,paid,kpatel
BILL-2025000332,VEND-00078,V25890,2025-03-21,2025-05-05,PO-334744,1194.17,393.39,800.78,open,rwhite
BILL-2025000333,VEND-00141,V22457,2025-05-30,2025-07-29,,492.55,492.55,0.0,paid,sjohnson
BILL-2025000334,VEND-00139,V14188,2025-05-21,2025-07-20,PO-674423,242.7,15.2,227.5,open,kpatel
BILL-2025000335,VEND-00102,V55446,2025-07-25,2025-09-23,PO-160388,7812.8,7812.8,0.0,paid,kpatel
BILL-2025000336,VEND-00104,V47025,2025-05-08,2025-06-07,PO-193289,228.26,228.26,0.0,paid,sjohnson
BILL-2025000337,VEND-00117,V11654,2025-01-02,2025-02-01,PO-891122,590.27,590.27,0.0,paid,kpatel
BILL-2025000338,VEND-00099,V52436,2025-04-06,2025-05-06,PO-607310,1198.06,1198.06,0.0,paid,kpatel
BILL-2025000339,VEND-00101,V67457,2025-05-18,2025-06-17,PO-471321,349.82,349.82,0.0,paid,mlopez
BILL-2025000340,VEND-00127,V50179,2025-11-19,2026-01-03,PO-644926,1575.34,1575.34,0.0,paid,kpatel
BILL-2025000341,VEND-00012,V91526,2025-07-26,2025-09-09,PO-826430,2824.87,2349.21,475.66,open,mlopez
BILL-2025000342,VEND-00077,V85508,2025-05-16,2025-06-15,PO-503794,5336.04,5336.04,0.0,paid,kpatel
BILL-2025000343,VEND-00013,V91265,2025-05-20,2025-07-19,PO-411410,1664.02,1200.5,463.52,open,sjohnson
BILL-2025000344,VEND-00085,V20736,2025-03-12,2025-04-26,PO-180303,1003.95,1003.95,0.0,paid,sjohnson
BILL-2025000345,VEND-00046,V59393,2025-08-15,2025-09-14,PO-385909,576.17,309.51,266.66,open,mlopez
BILL-2025000346,VEND-00079,V89836,2025-12-05,2026-01-19,PO-978712,719.84,719.84,0.0,paid,rwhite
BILL-2025000347,VEND-00111,V44372,2025-06-07,2025-07-07,PO-597332,273.97,273.97,0.0,paid,kpatel
BILL-2025000348,VEND-00055,V98988,2025-02-15,2025-04-01,PO-426564,1974.5,1974.5,0.0,paid,kpatel
BILL-2025000349,VEND-00052,V98560,2025-10-27,2025-11-26,PO-726338,1570.31,1074.67,495.64,open,sjohnson
BILL-2025000350,VEND-00043,V24717,2025-07-02,2025-08-31,PO-529700,305.31,305.31,0.0,paid,sjohnson
BILL-2025000351,VEND-00060,V83521,2025-10-02,2025-12-01,PO-115792,970.98,916.34,54.64,open,mlopez
BILL-2025000352,VEND-00060,V47946,2025-01-01,2025-01-31,PO-741150,1174.77,97.14,1077.63,open,kpatel
BILL-2025000353,VEND-00084,V59425,2025-07-13,2025-08-27,,191.72,191.72,0.0,paid,kpatel
BILL-2025000354,VEND-00122,V20802,2025-07-01,2025-07-31,PO-757199,468.08,423.97,44.11,open,sjohnson
BILL-2025000355,VEND-00128,V27093,2025-09-01,2025-10-01,PO-298966,1262.71,1262.71,0.0,paid,kpatel
BILL-2025000356,VEND-00133,V56735,2025-09-24,2025-11-23,PO-533146,534.68,534.68,0.0,paid,rwhite
BILL-2025000357,VEND-00149,V54400,2025-02-12,2025-04-13,PO-432295,20856.41,20856.41,0.0,paid,rwhite
BILL-2025000358,VEND-00056,V98041,2025-03-24,2025-04-23,PO-126087,412.17,412.17,0.0,paid,mlopez
BILL-2025000359,VEND-00032,V13692,2025-02-10,2025-03-27,PO-372374,543.62,543.62,0.0,paid,mlopez
BILL-2025000360,VEND-00093,V17274,2025-02-21,2025-04-07,PO-517744,1752.58,637.02,1115.56,open,rwhite
BILL-2025000361,VEND-00031,V54512,2025-07-18,2025-09-16,PO-571282,1837.55,1837.55,0.0,paid,rwhite
BILL-2025000362,VEND-00114,V74088,2025-12-16,2026-02-14,PO-236267,80.95,80.95,0.0,paid,sjohnson
BILL-2025000363,VEND-00091,V60611,2025-09-12,2025-10-27,PO-184282,4140.35,2916.73,1223.62,open,kpatel
BILL-2025000364,VEND-00050,V85722,2025-12-24,2026-02-22,PO-608930,1411.17,17.67,1393.5,open,sjohnson
BILL-2025000365,VEND-00061,V93680,2025-05-09,2025-06-23,PO-163382,781.65,655.59,126.06,open,kpatel
BILL-2025000366,VEND-00134,V57183,2025-01-04,2025-02-18,PO-165013,546.05,546.05,0.0,paid,mlopez
BILL-2025000367,VEND-00136,V33522,2025-02-26,2025-04-12,PO-213555,797.26,797.26,0.0,paid,mlopez
BILL-2025000368,VEND-00015,V15688,2025-10-26,2025-11-25,PO-885686,4472.54,4472.54,0.0,paid,sjohnson
BILL-2025000369,VEND-00126,V90289,2025-11-12,2025-12-12,PO-588943,982.28,877.81,104.47,open,mlopez
BILL-2025000370,VEND-00054,V66555,2025-11-14,2025-12-29,PO-242851,2609.95,1041.16,1568.79,open,mlopez
BILL-2025000371,VEND-00144,V65622,2025-03-02,2025-04-16,PO-397714,2364.33,766.22,1598.11,open,kpatel
BILL-2025000372,VEND-00011,V77030,2025-08-23,2025-10-22,PO-539890,1744.64,1744.64,0.0,paid,sjohnson
BILL-2025000373,VEND-00126,V41263,2025-02-25,2025-04-26,PO-691752,367.48,21.29,346.19,open,sjohnson
BILL-2025000374,VEND-00028,V88736,2025-02-23,2025-03-25,PO-845792,155.02,155.02,0.0,paid,sjohnson
BILL-2025000375,VEND-00009,V50275,2025-02-18,2025-04-19,PO-567472,686.09,686.09,0.0,paid,sjohnson
BILL-2025000376,VEND-00082,V65082,2025-06-29,2025-07-29,PO-648362,461.97,461.97,0.0,paid,sjohnson
BILL-2025000377,VEND-00053,V99442,2025-02-15,2025-04-01,PO-495818,301.92,232.65,69.27,open,kpatel
BILL-2025000378,VEND-00041,V58960,2025-04-18,2025-05-18,PO-101928,1856.53,1856.53,0.0,paid,mlopez
BILL-2025000379,VEND-00144,V94879,2025-03-27,2025-05-11,PO-205538,358.15,341.2,16.95,open,mlopez
BILL-2025000380,VEND-00141,V57159,2025-10-30,2025-12-29,,807.48,807.48,0.0,paid,kpatel
BILL-2025000381,VEND-00035,V38138,2025-09-17,2025-11-01,,1102.26,1102.26,0.0,paid,sjohnson
BILL-2025000382,VEND-00134,V77581,2025-10-02,2025-11-16,,1991.15,1991.15,0.0,paid,rwhite
BILL-2025000383,VEND-00093,V69388,2025-04-04,2025-05-04,PO-491686,1043.79,1043.79,0.0,paid,sjohnson
BILL-2025000384,VEND-00134,V82385,2025-09-15,2025-11-14,,1286.89,732.65,554.24,open,sjohnson
BILL-2025000385,VEND-00143,V13408,2025-03-16,2025-04-15,PO-866893,2869.38,2869.38,0.0,paid,sjohnson
BILL-2025000386,VEND-00102,V83487,2025-01-02,2025-03-03,PO-732807,244.13,244.13,0.0,paid,kpatel
BILL-2025000387,VEND-00022,V94995,2025-04-20,2025-05-20,PO-119663,280.82,280.82,0.0,paid,kpatel
BILL-2025000388,VEND-00097,V18797,2025-04-10,2025-06-09,PO-375114,1537.89,243.2,1294.69,open,mlopez
BILL-2025000389,VEND-00107,V64586,2025-09-26,2025-10-26,PO-695912,594.46,594.46,0.0,paid,mlopez
BILL-2025000390,VEND-00066,V28954,2025-09-29,2025-10-29,PO-936387,1336.58,1336.58,0.0,paid,kpatel
BILL-2025000391,VEND-00117,V62449,2025-04-15,2025-06-14,PO-104693,1092.0,1092.0,0.0,paid,kpatel
BILL-2025000392,VEND-00014,V13270,2025-06-24,2025-08-08,PO-484995,948.82,948.82,0.0,paid,sjohnson
BILL-2025000393,VEND-00123,V43946,2025-02-21,2025-04-07,PO-685461,1563.41,369.86,1193.55,open,sjohnson
BILL-2025000394,VEND-00102,V89070,2025-12-04,2026-01-18,PO-873605,4046.07,744.07,3302.0,open,kpatel
BILL-2025000395,VEND-00089,V33140,2025-04-30,2025-06-29,PO-683939,497.06,497.06,0.0,paid,kpatel
BILL-2025000396,VEND-00144,V62448,2025-07-05,2025-08-19,PO-698880,3174.31,3174.31,0.0,paid,rwhite
BILL-2025000397,VEND-00014,V15026,2025-06-19,2025-08-18,PO-383809,1716.82,1716.82,0.0,paid,sjohnson
BILL-2025000398,VEND-00094,V40551,2025-06-11,2025-08-10,PO-872315,957.84,2.93,954.91,open,mlopez
BILL-2025000399,VEND-00049,V55387,2025-06-01,2025-07-16,PO-590862,282.75,282.75,0.0,paid,mlopez
BILL-2025000400,VEND-00051,V58152,2025-04-21,2025-05-21,PO-122398,936.94,936.94,0.0,paid,kpatel
BILL-2025000401,VEND-00139,V37912,2025-07-02,2025-08-16,,1191.26,621.88,569.38,open,sjohnson
BILL-2025000402,VEND-00062,V54763,2025-01-07,2025-02-06,PO-632118,2355.7,585.25,1770.45,open,sjohnson
BILL-2025000403,VEND-00108,V76470,2025-04-05,2025-05-05,PO-502886,3855.97,2958.33,897.64,open,kpatel
BILL-2025000404,VEND-00072,V79670,2025-09-13,2025-10-28,PO-602470,191.14,191.14,0.0,paid,rwhite
BILL-2025000405,VEND-00113,V10371,2025-09-11,2025-11-10,PO-533521,320.19,320.19,0.0,paid,rwhite
BILL-2025000406,VEND-00019,V38819,2025-10-13,2025-12-12,,93.61,93.61,0.0,paid,mlopez
BILL-2025000407,VEND-00149,V19801,2025-10-09,2025-11-23,PO-629848,4902.84,4902.84,0.0,paid,sjohnson
BILL-2025000408,VEND-00065,V71419,2025-06-05,2025-08-04,PO-562091,365.87,365.87,0.0,paid,rwhite
BILL-2025000409,VEND-00094,V35861,2025-09-12,2025-10-12,,439.47,73.28,366.19,open,kpatel
BILL-2025000410,VEND-00055,V85640,2025-09-10,2025-11-09,PO-526408,75.43,75.43,0.0,paid,rwhite
BILL-2025000411,VEND-00081,V90805,2025-06-29,2025-08-28,PO-451650,138.54,89.38,49.16,open,sjohnson
BILL-2025000412,VEND-00020,V19421,2025-08-23,2025-09-22,,462.44,462.44,0.0,paid,sjohnson
BILL-2025000413,VEND-00119,V10515,2025-08-13,2025-09-12,PO-884577,4818.18,4818.18,0.0,paid,kpatel
BILL-2025000414,VEND-00072,V20337,2025-10-05,2025-12-04,,547.1,547.1,0.0,paid,sjohnson
BILL-2025000415,VEND-00132,V21527,2025-11-01,2025-12-01,PO-373813,838.0,838.0,0.0,paid,mlopez
BILL-2025000416,VEND-00150,V77859,2025-10-11,2025-12-10,PO-103567,226.98,226.98,0.0,paid,kpatel
BILL-2025000417,VEND-00139,V40865,2025-10-08,2025-12-07,PO-609639,1214.05,327.03,887.02,open,kpatel
BILL-2025000418,VEND-00043,V67467,2025-09-03,2025-11-02,PO-536247,3698.78,3698.78,0.0,paid,kpatel
BILL-2025000419,VEND-00109,V77509,2025-03-01,2025-03-31,,345.91,17.73,328.18,open,sjohnson
BILL-2025000420,VEND-00080,V28227,2025-11-17,2025-12-17,PO-616088,1079.35,1079.35,0.0,paid,rwhite
BILL-2025000421,VEND-00145,V45403,2025-11-13,2026-01-12,PO-224588,2454.58,2454.58,0.0,paid,mlopez
BILL-2025000422,VEND-00054,V70015,2025-04-21,2025-06-05,PO-465814,273.6,75.85,197.75,open,kpatel
BILL-2025000423,VEND-00052,V63894,2025-09-16,2025-10-16,,926.86,926.86,0.0,paid,sjohnson
BILL-2025000424,VEND-00124,V48241,2025-11-21,2026-01-05,PO-496293,12589.63,12589.63,0.0,paid,kpatel
BILL-2025000425,VEND-00021,V13361,2025-07-21,2025-09-19,PO-126480,2580.58,2580.58,0.0,paid,kpatel
BILL-2025000426,VEND-00147,V50968,2025-07-25,2025-08-24,PO-943552,718.3,718.3,0.0,paid,sjohnson
BILL-2025000427,VEND-00021,V22161,2025-07-04,2025-08-03,PO-178258,1436.99,1436.99,0.0,paid,mlopez
BILL-2025000428,VEND-00128,V28538,2025-01-10,2025-02-24,PO-537806,399.7,399.7,0.0,paid,rwhite
BILL-2025000429,VEND-00007,V55347,2025-04-02,2025-05-02,PO-652335,590.11,590.11,0.0,paid,mlopez
BILL-2025000430,VEND-00078,V49465,2025-05-20,2025-07-04,PO-129933,1557.41,1557.41,0.0,paid,rwhite
BILL-2025000431,VEND-00049,V85867,2025-03-11,2025-04-10,PO-971580,683.21,683.21,0.0,paid,mlopez
BILL-2025000432,VEND-00045,V83677,2025-06-25,2025-08-24,PO-466313,725.19,40.43,684.76,open,mlopez
BILL-2025000433,VEND-00036,V76886,2025-05-16,2025-07-15,PO-390594,301.54,251.14,50.4,open,sjohnson
BILL-2025000434,VEND-00003,V31147,2025-09-10,2025-10-25,PO-966307,2507.31,142.83,2364.48,open,sjohnson
BILL-2025000435,VEND-00100,V62068,2025-10-07,2025-11-06,PO-291155,3963.84,188.64,3775.2,open,rwhite
BILL-2025000436,VEND-00042,V86411,2025-04-02,2025-06-01,,2110.72,1005.3,1105.42,open,rwhite
BILL-2025000437,VEND-00071,V43316,2025-06-02,2025-08-01,PO-104545,1821.12,1821.12,0.0,paid,kpatel
BILL-2025000438,VEND-00067,V18577,2025-01-19,2025-03-20,PO-791610,806.58,806.58,0.0,paid,mlopez
BILL-2025000439,VEND-00127,V34597,2025-10-05,2025-11-04,PO-316205,1513.74,1513.74,0.0,paid,rwhite
BILL-2025000440,VEND-00038,V36056,2025-01-24,2025-02-23,PO-893737,1137.1,1137.1,0.0,paid,sjohnson
BILL-2025000441,VEND-00087,V70508,2025-08-04,2025-10-03,PO-233221,6012.4,6012.4,0.0,paid,mlopez
BILL-2025000442,VEND-00125,V92559,2025-03-19,2025-04-18,,1741.12,1741.12,0.0,paid,rwhite
BILL-2025000443,VEND-00026,V64352,2025-10-02,2025-11-01,PO-109889,781.53,781.53,0.0,paid,mlopez
BILL-2025000444,VEND-00029,V42160,2025-05-24,2025-07-23,PO-453840,281.83,234.67,47.16,open,kpatel
BILL-2025000445,VEND-00057,V38387,2025-02-21,2025-03-23,,1348.06,1348.06,0.0,paid,sjohnson
BILL-2025000446,VEND-00038,V48811,2025-05-04,2025-07-03,PO-764565,1942.34,1942.34,0.0,paid,sjohnson
BILL-2025000447,VEND-00114,V13691,2025-01-21,2025-03-07,,815.3,815.3,0.0,paid,mlopez
BILL-2025000448,VEND-00128,V81318,2025-12-15,2026-02-13,PO-821646,3771.02,3771.02,0.0,paid,mlopez
BILL-2025000449,VEND-00003,V50139,2025-08-23,2025-09-22,PO-257380,7440.72,7440.72,0.0,paid,rwhite
BILL-2025000450,VEND-00073,V67403,2025-09-28,2025-10-28,PO-304132,1926.55,1926.55,0.0,paid,kpatel
BILL-2025000451,VEND-00040,V33941,2025-07-26,2025-09-24,PO-183676,1362.23,1362.23,0.0,paid,rwhite
BILL-2025000452,VEND-00124,V50187,2025-07-31,2025-08-30,,10436.76,5545.74,4891.02,open,rwhite
BILL-2025000453,VEND-00094,V27912,2025-06-25,2025-08-09,PO-583178,844.19,844.19,0.0,paid,rwhite
BILL-2025000454,VEND-00064,V34148,2025-05-16,2025-06-30,PO-433664,921.29,921.29,0.0,paid,kpatel
BILL-2025000455,VEND-00100,V79765,2025-05-21,2025-07-05,PO-825359,616.49,616.49,0.0,paid,mlopez
BILL-2025000456,VEND-00080,V38254,2025-06-08,2025-07-08,PO-568753,48.81,48.81,0.0,paid,kpatel
BILL-2025000457,VEND-00123,V59253,2025-08-22,2025-10-21,PO-734122,2045.89,2045.89,0.0,paid,rwhite
BILL-2025000458,VEND-00125,V82971,2025-07-13,2025-08-27,PO-251472,965.01,965.01,0.0,paid,rwhite
BILL-2025000459,VEND-00105,V48528,2025-05-16,2025-06-15,PO-411842,1513.87,393.09,1120.78,open,sjohnson
BILL-2025000460,VEND-00139,V25019,2025-07-23,2025-08-22,PO-144653,543.64,543.64,0.0,paid,rwhite
BILL-2025000461,VEND-00131,V12715,2025-02-13,2025-04-14,,371.81,298.65,73.16,open,rwhite
BILL-2025000462,VEND-00106,V19024,2025-10-20,2025-11-19,PO-647139,1019.06,1019.06,0.0,paid,sjohnson
BILL-2025000463,VEND-00080,V54411,2025-05-18,2025-07-17,PO-530468,1923.66,1923.66,0.0,paid,mlopez
