invoice_id,customer_id,invoice_date,due_date,amount,paid_amount,balance,status,currency
INV-2025000599,CUST-00020,2025-08-11,2025-09-10,1506.6,1506.6,0.0,paid,USD
INV-2025000600,CUST-00399,2025-05-17,2025-06-01,862.26,862.26,0.0,paid,USD
INV-2025000601,CUST-00199,2025-08-06,2025-09-20,1321.74,1321.74,0.0,paid,USD
INV-2025000602,CUST-00231,2025-05-26,2025-07-10,769.74,769.74,0.0,paid,USD
INV-2025000603,CUST-00199,2025-10-11,2025-11-25,1529.32,450.66,1078.66,open,USD
INV-2025000604,CUST-00077,2025-10-25,2025-12-24,995.05,208.1,786.95,open,USD
INV-2025000605,CUST-00161,2025-08-14,2025-08-29,289.03,289.03,0.0,paid,USD
INV-2025000606,CUST-00065,2025-12-03,2026-02-01,1574.63,1574.63,0.0,paid,USD
INV-2025000607,CUST-00328,2025-09-04,2025-09-19,275.39,275.39,0.0,paid,USD
INV-2025000608,CUST-00333,2025-04-06,2025-05-06,2927.55,840.24,2087.31,open,USD
INV-2025000609,CUST-00001,2025-06-11,2025-07-11,678.96,678.96,0.0,paid,USD
INV-2025000610,CUST-00290,2025-03-15,2025-04-29,12516.7,12516.7,0.0,paid,USD
INV-2025000611,CUST-00341,2025-04-20,2025-06-04,2561.47,1500.82,1060.65,open,USD
INV-2025000612,CUST-00011,2025-04-06,2025-05-21,1336.93,1336.93,0.0,paid,USD
INV-2025000613,CUST-00011,2025-08-30,2025-10-14,1589.84,1155.56,434.28,open,USD
INV-2025000614,CUST-00121,2025-08-03,2025-09-02,1201.16,584.22,616.94,open,USD
INV-2025000615,CUST-00080,2025-09-24,2025-10-09,2370.24,2370.24,0.0,paid,USD
INV-2025000616,CUST-00011,2025-10-16,2025-10-31,686.35,686.35,0.0,paid,USD
INV-2025000617,CUST-00179,2025-07-19,2025-08-18,58.78,9.25,49.53,open,USD
INV-2025000618,CUST-00267,2025-06-01,2025-07-31,3525.23,3525.23,0.0,paid,USD
INV-2025000619,CUST-00221,2025-02-10,2025-03-27,826.39,826.39,0.0,paid,USD
INV-2025000620,CUST-00175,2025-04-08,2025-04-23,767.0,426.1,340.9,open,USD
INV-2025000621,CUST-00164,2025-12-11,2025-12-26,1750.57,1750.57,0.0,paid,USD
INV-2025000622,CUST-00189,2025-11-16,2025-12-31,847.91,847.91,0.0,paid,USD
INV-2025000623,CUST-00145,2025-03-02,2025-05-01,1293.52,1243.3,50.22,open,USD
INV-2025000624,CUST-00312,2025-11-15,2026-01-14,679.12,69.77,609.35,open,USD
INV-2025000625,CUST-00375,2025-08-07,2025-10-06,1480.35,1480.35,0.0,paid,USD
INV-2025000626,CUST-00241,2025-11-10,2025-11-25,247.63,247.63,0.0,paid,USD
INV-2025000627,CUST-00320,2025-12-02,2026-01-31,1140.03,1140.03,0.0,paid,USD
INV-2025000628,CUST-00017,2025-09-17,2025-10-17,1656.87,459.25,1197.62,open,USD
INV-2025000629,CUST-00023,2025-09-19,2025-10-04,5769.1,5769.1,0.0,paid,USD
INV-2025000630,CUST-00398,2025-04-27,2025-05-12,102.4,102.4,0.0,paid,USD
INV-2025000631,CUST-00147,2025-09-18,2025-10-03,7517.72,7517.72,0.0,paid,USD
INV-2025000632,CUST-00106,2025-04-24,2025-06-23,1495.61,1374.48,121.13,open,USD
INV-2025000633,CUST-00395,2025-01-24,2025-02-08,2742.75,803.23,1939.52,open,USD
INV-2025000634,CUST-00091,2025-12-11,2026-02-09,2555.88,87.17,2468.71,open,USD
INV-2025000635,CUST-00330,2025-06-23,2025-08-22,159.57,159.57,0.0,paid,USD
INV-2025000636,CUST-00230,2025-12-21,2026-02-04,1466.02,1466.02,0.0,paid,USD
INV-2025000637,CUST-00252,2025-06-13,2025-07-28,1856.15,1856.15,0.0,paid,USD
INV-2025000638,CUST-00345,2025-10-12,2025-10-27,169.0,74.04,94.96,open,USD
INV-2025000639,CUST-00223,2025-11-10,2025-12-25,354.6,226.58,128.02,open,USD
INV-2025000640,CUST-00094,2025-06-09,2025-08-08,2045.67,2045.67,0.0,paid,USD
INV-2025000641,CUST-00056,2025-09-23,2025-11-22,279.57,279.57,0.0,paid,USD
INV-2025000642,CUST-00004,2025-01-18,2025-03-19,1878.59,268.15,1610.44,open,USD
INV-2025000643,CUST-00218,2025-07-30,2025-08-29,632.11,373.27,258.84,open,USD
INV-2025000644,CUST-00300,2025-11-01,2025-12-16,1029.27,687.99,341.28,open,USD
INV-2025000645,CUST-00141,2025-10-09,2025-11-08,359.22,359.22,0.0,paid,USD
INV-2025000646,CUST-00364,2025-12-24,2026-02-07,648.66,187.09,461.57,open,USD
INV-2025000647,CUST-00148,2025-09-23,2025-10-23,3407.37,2137.25,1270.12,open,USD
INV-2025000648,CUST-00007,2025-03-11,2025-04-25,1781.83,1781.83,0.0,paid,USD
INV-2025000649,CUST-00202,2025-07-12,2025-09-10,466.08,23.74,442.34,open,USD
INV-2025000650,CUST-00010,2025-08-29,2025-09-28,357.07,151.97,205.1,open,USD
INV-2025000651,CUST-00300,2025-12-12,2025-12-27,987.34,735.68,251.66,open,USD
INV-2025000652,CUST-00205,2025-02-02,2025-03-19,985.42,868.71,116.71,open,USD
INV-2025000653,CUST-00103,2025-08-19,2025-10-03,1109.75,945.82,163.93,open,USD
INV-2025000654,CUST-00066,2025-03-19,2025-04-03,212.1,212.1,0.0,paid,USD
INV-2025000655,CUST-00295,2025-04-26,2025-05-26,1414.3,58.81,1355.49,open,USD
INV-2025000656,CUST-00206,2025-06-22,2025-07-22,2253.22,2253.22,0.0,paid,USD
INV-2025000657,CUST-00162,2025-10-10,2025-11-24,14422.67,4965.5,9457.17,open,USD
INV-2025000658,CUST-00076,2025-10-14,2025-10-29,2261.24,2261.24,0.0,paid,USD
INV-2025000659,CUST-00337,2025-05-14,2025-06-28,804.09,482.73,321.36,open,USD
INV-2025000660,CUST-00275,2025-03-30,2025-05-14,437.48,370.87,66.61,open,USD
INV-2025000661,CUST-00219,2025-03-08,2025-05-07,661.52,661.52,0.0,paid,USD
INV-2025000662,CUST-00085,2025-08-14,2025-09-28,1142.51,995.5,147.01,open,USD
INV-2025000663,CUST-00313,2025-11-28,2026-01-27,1207.55,646.21,561.34,open,USD
INV-2025000664,CUST-00239,2025-08-14,2025-09-28,864.9,651.04,213.86,open,USD
INV-2025000665,CUST-00122,2025-05-28,2025-07-27,5079.31,5079.31,0.0,paid,USD
INV-2025000666,CUST-00263,2025-03-13,2025-05-12,419.82,419.82,0.0,paid,USD
INV-2025000667,CUST-00267,2025-01-13,2025-01-28,1719.17,1625.04,94.13,open,USD
INV-2025000668,CUST-00021,2025-02-20,2025-04-06,529.91,89.99,439.92,open,USD
INV-2025000669,CUST-00063,2025-10-14,2025-10-29,651.45,234.27,417.18,open,USD
INV-2025000670,CUST-00054,2025-06-04,2025-06-19,4906.4,4906.4,0.0,paid,USD
INV-2025000671,CUST-00014,2025-09-27,2025-11-26,490.16,404.96,85.2,open,USD
INV-2025000672,CUST-00093,2025-01-04,2025-03-05,660.16,660.16,0.0,paid,USD
INV-2025000673,CUST-00057,2025-10-16,2025-12-15,4756.97,4756.97,0.0,paid,USD
INV-2025000674,CUST-00370,2025-04-12,2025-05-27,1520.94,1520.94,0.0,paid,USD
INV-2025000675,CUST-00135,2025-03-30,2025-05-14,725.02,725.02,0.0,paid,USD
INV-2025000676,CUST-00190,2025-12-26,2026-02-09,150.95,150.95,0.0,paid,USD
INV-2025000677,CUST-00126,2025-09-21,2025-11-05,1309.16,1309.16,0.0,paid,USD
INV-2025000678,CUST-00276,2025-12-24,2026-01-08,324.29,172.72,151.57,open,USD
INV-2025000679,CUST-00250,2025-10-24,2025-11-08,1732.81,1732.81,0.0,paid,USD
INV-2025000680,CUST-00206,2025-08-06,2025-09-05,588.99,588.99,0.0,paid,USD
INV-2025000681,CUST-00313,2025-04-08,2025-05-23,3077.91,3077.91,0.0,paid,USD
INV-2025000682,CUST-00251,2025-06-20,2025-08-04,1011.58,1011.58,0.0,paid,USD
INV-2025000683,CUST-00262,2025-04-03,2025-06-02,207.6,207.6,0.0,paid,USD
INV-2025000684,CUST-00305,2025-08-16,2025-09-15,301.47,301.47,0.0,paid,USD
INV-2025000685,CUST-00076,2025-11-27,2025-12-12,16868.84,16868.84,0.0,paid,USD
INV-2025000686,CUST-00135,2025-03-10,2025-03-25,2310.54,2310.54,0.0,paid,USD
INV-2025000687,CUST-00049,2025-01-01,2025-01-31,1359.16,1359.16,0.0,paid,USD
INV-2025000688,CUST-00330,2025-10-09,2025-11-23,523.13,523.13,0.0,paid,USD
INV-2025000689,CUST-00032,2025-08-23,2025-10-07,421.3,421.3,0.0,paid,USD
INV-2025000690,CUST-00051,2025-05-03,2025-06-02,679.46,679.46,0.0,paid,USD
INV-2025000691,CUST-00079,2025-11-08,2025-11-23,911.0,911.0,0.0,paid,USD
INV-2025000692,CUST-00250,2025-12-15,2026-01-14,611.89,120.55,491.34,open,USD
INV-2025000693,CUST-00358,2025-06-14,2025-06-29,6301.47,6301.47,0.0,paid,USD
INV-2025000694,CUST-00397,2025-05-03,2025-06-02,170.38,170.38,0.0,paid,USD
INV-2025000695,CUST-00162,2025-03-04,2025-04-18,2084.14,2084.14,0.0,paid,USD
INV-2025000696,CUST-00047,2025-01-14,2025-02-28,497.84,79.6,418.24,open,USD
INV-2025000697,CUST-00047,2025-08-06,2025-09-20,2332.51,2332.51,0.0,paid,USD
INV-2025000698,CUST-00386,2025-09-28,2025-10-28,756.55,756.55,0.0,paid,USD
INV-2025000699,CUST-00113,2025-10-14,2025-12-13,1196.19,1196.19,0.0,paid,USD
INV-2025000700,CUST-00201,2025-08-21,2025-10-20,856.01,479.88,376.13,open,USD
INV-2025000701,CUST-00194,2025-03-26,2025-04-25,562.1,562.1,0.0,paid,USD
INV-2025000702,CUST-00007,2025-02-07,2025-02-22,442.56,283.51,159.05,open,USD
INV-2025000703,CUST-00361,2025-07-05,2025-08-04,2323.59,2323.59,0.0,paid,USD
INV-2025000704,CUST-00035,2025-12-04,2026-02-02,151.51,151.51,0.0,paid,USD
INV-2025000705,CUST-00064,2025-03-24,2025-04-08,1957.86,1957.86,0.0,paid,USD
INV-2025000706,CUST-00249,2025-10-03,2025-11-02,2569.94,658.19,1911.75,open,USD
INV-2025000707,CUST-00112,2025-05-29,2025-06-28,1758.57,1758.57,0.0,paid,USD
INV-2025000708,CUST-00219,2025-02-01,2025-02-16,1674.16,210.46,1463.7,open,USD
INV-2025000709,CUST-00014,2025-10-17,2025-12-01,4561.4,1221.8,3339.6,open,USD
INV-2025000710,CUST-00304,2025-06-07,2025-06-22,592.22,503.11,89.11,open,USD
INV-2025000711,CUST-00208,2025-09-27,2025-10-12,464.2,464.2,0.0,paid,USD
INV-2025000712,CUST-00036,2025-02-12,2025-03-14,1955.85,698.6,1257.25,open,USD
INV-2025000713,CUST-00377,2025-07-28,2025-08-12,505.16,505.16,0.0,paid,USD
INV-2025000714,CUST-00149,2025-07-18,2025-09-16,729.59,729.59,0.0,paid,USD
INV-2025000715,CUST-00127,2025-08-01,2025-08-16,1809.84,505.99,1303.85,open,USD
INV-2025000716,CUST-00110,2025-09-04,2025-10-04,654.78,654.78,0.0,paid,USD
INV-2025000717,CUST-00336,2025-02-08,2025-04-09,1139.87,107.56,1032.31,open,USD
INV-2025000718,CUST-00042,2025-06-24,2025-08-08,775.39,633.86,141.53,open,USD
INV-2025000719,CUST-00210,2025-10-25,2025-12-24,170.35,170.35,0.0,paid,USD
INV-2025000720,CUST-00229,2025-07-31,2025-08-15,689.95,350.63,339.32,open,USD
INV-2025000721,CUST-00056,2025-03-31,2025-05-30,1125.35,1125.35,0.0,paid,USD
INV-2025000722,CUST-00085,2025-08-23,2025-09-22,2243.3,606.0,1637.3,open,USD
INV-2025000723,CUST-00074,2025-04-06,2025-05-06,928.14,928.14,0.0,paid,USD
INV-2025000724,CUST-00357,2025-07-13,2025-07-28,1981.51,1981.51,0.0,paid,USD
INV-2025000725,CUST-00169,2025-05-12,2025-06-11,684.21,61.12,623.09,open,USD
INV-2025000726,CUST-00107,2025-08-14,2025-09-28,2190.06,2190.06,0.0,paid,USD
INV-2025000727,CUST-00265,2025-11-16,2025-12-31,411.3,138.18,273.12,open,USD
INV-2025000728,CUST-00356,2025-05-29,2025-07-28,707.79,707.79,0.0,paid,USD
INV-2025000729,CUST-00368,2025-06-08,2025-06-23,1796.16,70.64,1725.52,open,USD
INV-2025000730,CUST-00144,2025-10-07,2025-10-22,1850.67,1850.67,0.0,paid,USD
INV-2025000731,CUST-00382,2025-06-16,2025-07-16,9851.57,7541.53,2310.04,open,USD
INV-2025000732,CUST-00043,2025-02-17,2025-03-19,1136.52,940.27,196.25,open,USD
INV-2025000733,CUST-00140,2025-12-25,2026-01-24,7003.45,7003.45,0.0,paid,USD
INV-2025000734,CUST-00302,2025-01-05,2025-01-20,1219.96,1219.96,0.0,paid,USD
INV-2025000735,CUST-00135,2025-05-07,2025-06-21,3938.68,3938.68,0.0,paid,USD
INV-2025000736,CUST-00272,2025-02-01,2025-04-02,1541.72,1541.72,0.0,paid,USD
INV-2025000737,CUST-00138,2025-12-18,2026-01-17,1311.97,907.34,404.63,open,USD
INV-2025000738,CUST-00195,2025-09-26,2025-11-25,666.5,666.5,0.0,paid,USD
INV-2025000739,CUST-00251,2025-05-04,2025-06-18,2557.4,2557.4,0.0,paid,USD
INV-2025000740,CUST-00358,2025-07-15,2025-09-13,1002.87,427.75,575.12,open,USD
INV-2025000741,CUST-00059,2025-05-27,2025-07-11,5221.57,1714.73,3506.84,open,USD
INV-2025000742,CUST-00204,2025-08-05,2025-08-20,843.89,345.67,498.22,open,USD
INV-2025000743,CUST-00026,2025-12-16,2026-01-30,1129.27,1129.27,0.0,paid,USD
INV-2025000744,CUST-00300,2025-09-17,2025-10-17,2269.56,472.67,1796.89,open,USD
INV-2025000745,CUST-00315,2025-12-13,2026-01-12,850.2,86.62,763.58,open,USD
INV-2025000746,CUST-00196,2025-01-11,2025-01-26,2392.65,832.28,1560.37,open,USD
INV-2025000747,CUST-00009,2025-09-22,2025-11-06,3015.69,3015.69,0.0,paid,USD
INV-2025000748,CUST-00141,2025-10-07,2025-11-21,2269.19,2269.19,0.0,paid,USD
INV-2025000749,CUST-00103,2025-07-17,2025-08-31,2095.6,2095.6,0.0,paid,USD
INV-2025000750,CUST-00107,2025-02-10,2025-02-25,475.63,475.63,0.0,paid,USD
INV-2025000751,CUST-00028,2025-04-28,2025-06-12,918.15,918.15,0.0,paid,USD
INV-2025000752,CUST-00349,2025-11-17,2026-01-16,852.81,852.81,0.0,paid,USD
INV-2025000753,CUST-00048,2025-09-15,2025-11-14,2450.07,2450.07,0.0,paid,USD
INV-2025000754,CUST-00298,2025-03-11,2025-04-25,992.07,587.24,404.83,open,USD
INV-2025000755,CUST-00005,2025-09-11,2025-10-26,378.22,378.22,0.0,paid,USD
INV-2025000756,CUST-00036,2025-09-14,2025-10-14,3042.57,2808.34,234.23,open,USD
INV-2025000757,CUST-00359,2025-04-06,2025-05-06,4043.57,4043.57,0.0,paid,USD
INV-2025000758,CUST-00352,2025-10-17,2025-11-01,1677.4,543.18,1134.22,open,USD
INV-2025000759,CUST-00357,2025-05-11,2025-06-10,4057.64,4057.64,0.0,paid,USD
INV-2025000760,CUST-00180,2025-10-08,2025-11-22,1424.7,1227.34,197.36,open,USD
INV-2025000761,CUST-00079,2025-07-04,2025-09-02,2304.38,406.59,1897.79,open,USD
INV-2025000762,CUST-00239,2025-07-20,2025-08-04,879.32,287.03,592.29,open,USD
INV-2025000763,CUST-00235,2025-09-30,2025-10-30,813.56,598.92,214.64,open,USD
INV-2025000764,CUST-00127,2025-09-11,2025-10-26,394.23,394.23,0.0,paid,USD
INV-2025000765,CUST-00341,2025-06-17,2025-07-02,506.44,506.44,0.0,paid,USD
INV-2025000766,CUST-00254,2025-12-17,2026-01-16,2107.09,1425.04,682.05,open,USD
INV-2025000767,CUST-00338,2025-11-13,2026-01-12,285.09,204.99,80.1,open,USD
INV-2025000768,CUST-00138,2025-04-28,2025-05-13,924.88,924.88,0.0,paid,USD
INV-2025000769,CUST-00237,2025-11-11,2025-11-26,400.11,400.11,0.0,paid,USD
INV-2025000770,CUST-00372,2025-03-18,2025-05-17,1905.95,1905.95,0.0,paid,USD
INV-2025000771,CUST-00393,2025-10-25,2025-11-24,1429.47,547.12,882.35,open,USD
INV-2025000772,CUST-00125,2025-10-01,2025-10-31,535.86,498.05,37.81,open,USD
INV-2025000773,CUST-00184,2025-10-29,2025-12-28,467.61,467.61,0.0,paid,USD
INV-2025000774,CUST-00084,2025-07-07,2025-08-06,374.03,374.03,0.0,paid,USD
INV-2025000775,CUST-00139,2025-08-22,2025-10-21,1701.07,1576.36,124.71,open,USD
INV-2025000776,CUST-00181,2025-12-18,2026-02-16,1204.94,309.99,894.95,open,USD
INV-2025000777,CUST-00045,2025-06-10,2025-08-09,2477.81,892.52,1585.29,open,USD
INV-2025000778,CUST-00037,2025-10-04,2025-12-03,904.12,904.12,0.0,paid,USD
INV-2025000779,CUST-00348,2025-06-12,2025-07-27,3676.15,3676.15,0.0,paid,USD
INV-2025000780,CUST-00318,2025-06-26,2025-08-25,3922.79,3922.79,0.0,paid,USD
INV-2025000781,CUST-00296,2025-01-28,2025-03-14,839.87,839.87,0.0,paid,USD
INV-2025000782,CUST-00189,2025-06-23,2025-07-08,2346.81,2346.81,0.0,paid,USD
INV-2025000783,CUST-00350,2025-07-27,2025-08-26,717.78,717.78,0.0,paid,USD
INV-2025000784,CUST-00060,2025-11-27,2026-01-26,572.92,572.92,0.0,paid,USD
INV-2025000785,CUST-00225,2025-06-15,2025-06-30,597.09,490.94,106.15,open,USD
INV-2025000786,CUST-00115,2025-03-30,2025-05-14,1017.8,1017.8,0.0,paid,USD
INV-2025000787,CUST-00082,2025-11-26,2026-01-25,1141.4,1141.4,0.0,paid,USD
INV-2025000788,CUST-00119,2025-05-29,2025-06-13,9229.82,5001.64,4228.18,open,USD
INV-2025000789,CUST-00057,2025-04-13,2025-04-28,4022.71,4022.71,0.0,paid,USD
INV-2025000790,CUST-00023,2025-12-30,2026-02-13,460.94,460.94,0.0,paid,USD
INV-2025000791,CUST-00242,2025-01-06,2025-01-21,516.63,341.5,175.13,open,USD
INV-2025000792,CUST-00361,2025-12-05,2026-01-04,309.17,94.45,214.72,open,USD
INV-2025000793,CUST-00337,2025-07-05,2025-09-03,534.13,534.13,0.0,paid,USD
INV-2025000794,CUST-00287,2025-03-28,2025-05-12,1584.43,23.92,1560.51,open,USD
INV-2025000795,CUST-00330,2025-05-13,2025-05-28,210.67,210.67,0.0,paid,USD
INV-2025000796,CUST-00069,2025-07-06,2025-09-04,2106.27,530.01,1576.26,open,USD
INV-2025000797,CUST-00378,2025-01-07,2025-02-06,1780.91,1780.91,0.0,paid,USD
INV-2025000798,CUST-00013,2025-11-01,2025-11-16,1102.3,6.72,1095.58,open,USD
INV-2025000799,CUST-00347,2025-05-18,2025-07-02,1449.03,1449.03,0.0,paid,USD
INV-2025000800,CUST-00214,2025-12-17,2026-01-31,609.03,131.44,477.59,open,USD
INV-2025000801,CUST-00216,2025-02-26,2025-04-27,1305.08,1305.08,0.0,paid,USD
INV-2025000802,CUST-00246,2025-07-14,2025-08-13,6147.7,5151.1,996.6,open,USD
INV-2025000803,CUST-00234,2025-10-11,2025-11-25,996.15,272.1,724.05,open,USD
INV-2025000804,CUST-00268,2025-04-06,2025-05-06,1201.29,1201.29,0.0,paid,USD
INV-2025000805,CUST-00058,2025-01-19,2025-02-03,711.15,655.73,55.42,open,USD
INV-2025000806,CUST-00002,2025-10-18,2025-12-02,611.16,611.16,0.0,paid,USD
INV-2025000807,CUST-00364,2025-11-26,2025-12-26,250.9,183.04,67.86,open,USD
INV-2025000808,CUST-00290,2025-12-19,2026-02-17,710.83,710.83,0.0,paid,USD
INV-2025000809,CUST-00297,2025-04-13,2025-05-13,2341.86,2341.86,0.0,paid,USD
INV-2025000810,CUST-00128,2025-09-24,2025-10-09,1980.3,1980.3,0.0,paid,USD
INV-2025000811,CUST-00035,2025-05-26,2025-06-25,201.96,201.96,0.0,paid,USD
INV-2025000812,CUST-00299,2025-06-25,2025-08-09,485.86,19.55,466.31,open,USD
INV-2025000813,CUST-00385,2025-02-28,2025-03-30,434.58,434.58,0.0,paid,USD
INV-2025000814,CUST-00021,2025-11-11,2025-11-26,676.77,58.82,617.95,open,USD
INV-2025000815,CUST-00263,2025-01-22,2025-02-06,1113.68,1113.68,0.0,paid,USD
INV-2025000816,CUST-00188,2025-05-17,2025-07-16,986.16,908.3,77.86,open,USD
INV-2025000817,CUST-00163,2025-06-21,2025-08-20,1019.64,1019.64,0.0,paid,USD
INV-2025000818,CUST-00157,2025-12-15,2026-02-13,467.19,347.37,119.82,open,USD
INV-2025000819,CUST-00358,2025-06-17,2025-08-16,724.15,243.84,480.31,open,USD
INV-2025000820,CUST-00091,2025-09-26,2025-11-10,1633.25,1633.25,0.0,paid,USD
INV-2025000821,CUST-00367,2025-02-24,2025-04-25,1164.5,1164.5,0.0,paid,USD
INV-2025000822,CUST-00311,2025-07-06,2025-07-21,234.5,234.5,0.0,paid,USD
INV-2025000823,CUST-00385,2025-08-19,2025-10-03,1123.18,118.39,1004.79,open,USD
INV-2025000824,CUST-00082,2025-03-26,2025-05-10,2335.21,2335.21,0.0,paid,USD
INV-2025000825,CUST-00316,2025-08-04,2025-10-03,1986.85,1986.85,0.0,paid,USD
INV-2025000826,CUST-00055,2025-07-19,2025-09-17,2188.93,1564.19,624.74,open,USD
INV-2025000827,CUST-00231,2025-07-18,2025-09-01,495.74,495.74,0.0,paid,USD
INV-2025000828,CUST-00127,2025-09-09,2025-11-08,2335.04,2335.04,0.0,paid,USD
INV-2025000829,CUST-00035,2025-07-11,2025-08-10,6419.38,6419.38,0.0,paid,USD
INV-2025000830,CUST-00303,2025-04-06,2025-04-21,156.61,156.61,0.0,paid,USD
INV-2025000831,CUST-00154,2025-09-24,2025-10-09,3188.15,3188.15,0.0,paid,USD
INV-2025000832,CUST-00400,2025-01-23,2025-03-24,1518.65,1351.6,167.05,open,USD
INV-2025000833,CUST-00226,2025-08-30,2025-10-29,352.19,352.19,0.0,paid,USD
INV-2025000834,CUST-00399,2025-09-05,2025-10-20,2529.98,2529.98,0.0,paid,USD
INV-2025000835,CUST-00231,2025-03-30,2025-04-14,550.45,216.63,333.82,open,USD
INV-2025000836,CUST-00253,2025-10-01,2025-11-15,2048.83,2048.83,0.0,paid,USD
INV-2025000837,CUST-00092,2025-04-05,2025-04-20,1426.33,1036.45,389.88,open,USD
INV-2025000838,CUST-00150,2025-12-09,2025-12-24,2395.67,2395.67,0.0,paid,USD
INV-2025000839,CUST-00152,2025-01-21,2025-03-07,720.23,720.23,0.0,paid,USD
INV-2025000840,CUST-00246,2025-10-19,2025-12-18,351.02,146.27,204.75,open,USD
INV-2025000841,CUST-00255,2025-01-09,2025-03-10,295.01,226.75,68.26,open,USD
INV-2025000842,CUST-00153,2025-10-08,2025-10-23,1170.97,1170.97,0.0,paid,USD
INV-2025000843,CUST-00214,2025-08-14,2025-09-13,1449.35,191.83,1257.52,open,USD
INV-2025000844,CUST-00389,2025-03-23,2025-04-07,286.76,98.13,188.63,open,USD
INV-2025000845,CUST-00139,2025-11-17,2026-01-16,1035.87,135.44,900.43,open,USD
INV-2025000846,CUST-00131,2025-02-15,2025-04-16,1344.34,101.35,1242.99,open,USD
INV-2025000847,CUST-00142,2025-02-08,2025-02-23,2080.09,2080.09,0.0,paid,USD
INV-2025000848,CUST-00310,2025-01-07,2025-03-08,942.33,942.33,0.0,paid,USD
INV-2025000849,CUST-00235,2025-01-24,2025-03-25,1871.07,1871.07,0.0,paid,USD
INV-2025000850,CUST-00021,2025-08-06,2025-08-21,594.65,594.65,0.0,paid,USD
INV-2025000851,CUST-00024,2025-11-19,2026-01-18,394.28,394.28,0.0,paid,USD
INV-2025000852,CUST-00325,2025-10-17,2025-12-16,135.59,135.59,0.0,paid,USD
INV-2025000853,CUST-00188,2025-08-21,2025-09-05,713.3,448.44,264.86,open,USD
INV-2025000854,CUST-00126,2025-01-03,2025-03-04,3310.93,3310.93,0.0,paid,USD
INV-2025000855,CUST-00125,2025-10-14,2025-11-13,1075.6,439.5,636.1,open,USD
INV-2025000856,CUST-00172,2025-03-05,2025-03-20,17619.76,17619.76,0.0,paid,USD
INV-2025000857,CUST-00052,2025-05-13,2025-07-12,1057.92,1057.92,0.0,paid,USD
INV-2025000858,CUST-00279,2025-10-04,2025-11-18,2361.23,2361.23,0.0,paid,USD
INV-2025000859,CUST-00345,2025-01-02,2025-02-16,221.37,221.37,0.0,paid,USD
INV-2025000860,CUST-00148,2025-08-19,2025-10-03,1210.57,1210.57,0.0,paid,USD
INV-2025000861,CUST-00359,2025-02-13,2025-02-28,438.51,438.51,0.0,paid,USD
INV-2025000862,CUST-00005,2025-03-07,2025-04-06,283.69,283.69,0.0,paid,USD
INV-2025000863,CUST-00120,2025-09-08,2025-10-08,4933.17,3467.18,1465.99,open,USD
INV-2025000864,CUST-00306,2025-02-21,2025-03-08,2453.69,2453.69,0.0,paid,USD
INV-2025000865,CUST-00388,2025-06-12,2025-08-11,161.62,161.62,0.0,paid,USD
INV-2025000866,CUST-00167,2025-01-30,2025-03-31,627.73,627.73,0.0,paid,USD
INV-2025000867,CUST-00150,2025-05-02,2025-07-01,942.18,848.79,93.39,open,USD
INV-2025000868,CUST-00196,2025-07-25,2025-09-23,15826.06,14631.89,1194.17,open,USD
INV-2025000869,CUST-00290,2025-10-21,2025-11-20,2610.46,2610.46,0.0,paid,USD
INV-2025000870,CUST-00028,2025-04-03,2025-06-02,3485.8,3485.8,0.0,paid,USD
INV-2025000871,CUST-00265,2025-06-23,2025-08-22,2896.75,2896.75,0.0,paid,USD
INV-2025000872,CUST-00388,2025-01-18,2025-03-04,1540.43,1540.43,0.0,paid,USD
INV-2025000873,CUST-00096,2025-05-21,2025-06-20,961.27,322.79,638.48,open,USD
INV-2025000874,CUST-00083,2025-09-08,2025-10-08,2990.27,1114.18,1876.09,open,USD
INV-2025000875,CUST-00277,2025-12-19,2026-01-03,242.13,242.13,0.0,paid,USD
INV-2025000876,CUST-00312,2025-04-09,2025-05-09,2385.29,2385.29,0.0,paid,USD
INV-2025000877,CUST-00076,2025-05-29,2025-07-28,872.87,872.87,0.0,paid,USD
INV-2025000878,CUST-00262,2025-12-16,2026-01-15,2383.06,2383.06,0.0,paid,USD
INV-2025000879,CUST-00181,2025-08-16,2025-08-31,1148.44,1148.44,0.0,paid,USD
INV-2025000880,CUST-00231,2025-01-08,2025-01-23,3083.91,513.48,2570.43,open,USD
INV-2025000881,CUST-00012,2025-06-27,2025-08-11,555.39,555.39,0.0,paid,USD
INV-2025000882,CUST-00055,2025-11-07,2025-12-07,732.28,640.11,92.17,open,USD
INV-2025000883,CUST-00386,2025-08-07,2025-10-06,852.82,852.82,0.0,paid,USD
INV-2025000884,CUST-00101,2025-11-19,2025-12-04,366.74,194.02,172.72,open,USD
INV-2025000885,CUST-00039,2025-03-26,2025-05-10,104.21,104.21,0.0,paid,USD
INV-2025000886,CUST-00157,2025-03-18,2025-05-02,2064.83,2064.83,0.0,paid,USD
INV-2025000887,CUST-00110,2025-07-01,2025-08-15,3595.24,2467.73,1127.51,open,USD
INV-2025000888,CUST-00346,2025-03-02,2025-03-17,2869.97,2122.78,747.19,open,USD
INV-2025000889,CUST-00053,2025-09-23,2025-10-08,2423.68,2051.83,371.85,open,USD
INV-2025000890,CUST-00392,2025-07-20,2025-08-19,1530.24,509.59,1020.65,open,USD
