bill_id,vendor_id,invoice_number,invoice_date,due_date,po_number,amount,paid_amount,balance,status,approved_by
BILL-2025000232,VEND-00098,V87274,2025-09-20,2025-10-20,PO-165840,691.6,691.6,0.0,paid,mlopez
BILL-2025000233,VEND-00080,V49876,2025-12-12,2026-01-26,PO-728151,2434.47,2434.47,0.0,paid,rwhite
BILL-2025000234,VEND-00065,V16614,2025-11-30,2025-12-30,PO-122970,951.09,951.09,0.0,paid,rwhite
BILL-2025000235,VEND-00069,V15468,2025-09-24,2025-11-23,PO-219786,319.22,319.22,0.0,paid,mlopez
BILL-2025000236,VEND-00043,V94846,2025-10-02,2025-12-01,PO-219282,1914.95,1914.95,0.0,paid,kpatel
BILL-2025000237,VEND-00002,V91501,2025-03-09,2025-04-08,PO-709482,1563.11,1563.11,0.0,paid,mlopez
BILL-2025000238,VEND-00117,V31416,2025-03-19,2025-05-18,PO-941272,2741.18,831.13,1910.05,open,mlopez
BILL-2025000239,VEND-00120,V83971,2025-05-15,2025-07-14,PO-409530,1854.87,1854.87,0.0,paid,rwhite
BILL-2025000240,VEND-00038,V11563,2025-10-11,2025-12-10,PO-856011,635.31,635.31,0.0,paid,sjohnson
BILL-2025000241,VEND-00044,V43032,2025-05-22,2025-07-06,PO-417254,2797.39,1733.73,1063.66,open,sjohnson
BILL-2025000242,VEND-00069,V25738,2025-08-26,2025-09-25,,576.91,53.91,523.0,open,kpatel
BILL-2025000243,VEND-00132,V41004,2025-10-04,2025-11-03,PO-712364,1396.87,278.16,1118.71,open,sjohnson
BILL-2025000244,VEND-00065,V36741,2025-06-01,2025-07-16,PO-984851,1635.55,1610.48,25.07,open,mlopez
BILL-2025000245,VEND-00044,V79012,2025-08-01,2025-09-15,PO-811635,1663.63,248.22,1415.41,open,kpatel
BILL-2025000246,VEND-00147,V46086,2025-08-21,2025-10-05,PO-693910,287.48,287.48,0.0,paid,rwhite
BILL-2025000247,VEND-00150,V74683,2025-12-13,2026-01-12,PO-105739,645.66,56.72,588.94,open,rwhite
BILL-2025000248,VEND-00136,V80573,2025-02-16,2025-03-18,PO-322504,478.2,478.2,0.0,paid,kpatel
BILL-2025000249,VEND-00089,V86537,2025-01-09,2025-02-08,PO-651793,1857.37,1852.29,5.08,open,mlopez
BILL-2025000250,VEND-00027,V46437,2025-12-04,2026-01-03,PO-515519,1003.32,90.67,912.65,open,sjohnson
BILL-2025000251,VEND-00105,V42603,2025-04-22,2025-06-06,PO-745832,448.15,30.35,417.8,open,kpatel
BILL-2025000252,VEND-00060,V92636,2025-10-31,2025-12-15,,414.16,217.26,196.9,open,sjohnson
BILL-2025000253,VEND-00141,V19710,2025-03-20,2025-05-19,,733.23,733.23,0.0,paid,kpatel
BILL-2025000254,VEND-00142,V78743,2025-08-16,2025-10-15,PO-253296,222.59,222.59,0.0,paid,sjohnson
BILL-2025000255,VEND-00092,V40180,2025-06-18,2025-08-02,PO-157407,1546.57,1546.57,0.0,paid,sjohnson
BILL-2025000256,VEND-00087,V88846,2025-07-17,2025-08-16,PO-837730,867.49,867.49,0.0,paid,kpatel
BILL-2025000257,VEND-00016,V58234,2025-05-26,2025-06-25,PO-395036,1608.32,1608.32,0.0,paid,mlopez
BILL-2025000258,VEND-00033,V32796,2025-04-08,2025-05-23,,1992.82,1992.82,0.0,paid,sjohnson
BILL-2025000259,VEND-00013,V35746,2025-02-10,2025-03-27,PO-567836,480.25,480.25,0.0,paid,mlopez
BILL-2025000260,VEND-00137,V83252,2025-02-06,2025-03-23,PO-602062,5997.78,5997.78,0.0,paid,mlopez
BILL-2025000261,VEND-00014,V57995,2025-12-21,2026-01-20,PO-122951,1931.47,1456.13,475.34,open,kpatel
BILL-2025000262,VEND-00022,V41251,2025-03-16,2025-04-30,PO-676000,921.46,921.46,0.0,paid,mlopez
BILL-2025000263,VEND-00065,V66809,2025-03-17,2025-05-16,PO-177357,348.84,41.57,307.27,open,rwhite
BILL-2025000264,VEND-00035,V83584,2025-10-26,2025-12-10,PO-467458,257.26,151.8,105.46,open,rwhite
BILL-2025000265,VEND-00060,V83863,2025-08-07,2025-09-21,,155.8,93.3,62.5,open,mlopez
BILL-2025000266,VEND-00001,V47986,2025-07-08,2025-08-07,PO-973001,2096.09,1286.3,809.79,open,sjohnson
BILL-2025000267,VEND-00053,V10940,2025-12-18,2026-01-17,PO-672694,2024.68,2024.68,0.0,paid,kpatel
BILL-2025000268,VEND-00146,V14288,2025-06-01,2025-07-31,PO-200398,61.64,61.64,0.0,paid,rwhite
BILL-2025000269,VEND-00025,V18592,2025-05-09,2025-06-08,,1670.18,1670.18,0.0,paid,rwhite
BILL-2025000270,VEND-00138,V86536,2025-03-12,2025-04-26,PO-246824,547.92,192.59,355.33,open,mlopez
BILL-2025000271,VEND-00102,V53271,2025-05-02,2025-06-01,PO-363535,211.25,39.47,171.78,open,kpatel
BILL-2025000272,VEND-00028,V44519,2025-09-26,2025-11-25,,377.35,377.35,0.0,paid,rwhite
BILL-2025000273,VEND-00146,V70801,2025-07-25,2025-09-23,,93.81,43.58,50.23,open,rwhite
BILL-2025000274,VEND-00023,V56010,2025-09-25,2025-11-24,PO-166936,334.94,334.94,0.0,paid,rwhite
BILL-2025000275,VEND-00004,V93537,2025-07-03,2025-08-17,PO-349756,11831.66,11831.66,0.0,paid,mlopez
BILL-2025000276,VEND-00129,V45175,2025-01-20,2025-03-21,,938.93,938.93,0.0,paid,kpatel
BILL-2025000277,VEND-00144,V41418,2025-04-07,2025-06-06,PO-890692,507.41,507.41,0.0,paid,mlopez
BILL-2025000278,VEND-00130,V62340,2025-01-18,2025-02-17,PO-237293,152.24,152.24,0.0,paid,rwhite
BILL-2025000279,VEND-00085,V93428,2025-12-04,2026-01-18,,1799.22,99.39,1699.83,open,rwhite
BILL-2025000280,VEND-00148,V55636,2025-04-17,2025-05-17,PO-406262,552.21,446.95,105.26,open,mlopez
BILL-2025000281,VEND-00121,V94691,2025-07-19,2025-09-02,,491.93,491.93,0.0,paid,sjohnson
BILL-2025000282,VEND-00063,V96114,2025-07-27,2025-09-25,PO-435680,1007.48,442.45,565.03,open,kpatel
BILL-2025000283,VEND-00109,V16472,2025-09-19,2025-10-19,PO-701045,1495.17,1495.17,0.0,paid,rwhite
BILL-2025000284,VEND-00106,V99776,2025-08-21,2025-09-20,PO-351473,1324.43,1324.43,0.0,paid,mlopez
BILL-2025000285,VEND-00042,V25978,2025-02-14,2025-04-15,PO-972849,1715.21,471.52,1243.69,open,kpatel
BILL-2025000286,VEND-00144,V35854,2025-06-08,2025-07-23,PO-264801,1967.9,1967.9,0.0,paid,rwhite
BILL-2025000287,VEND-00007,V72284,2025-12-06,2026-01-05,PO-600675,520.68,520.68,0.0,paid,mlopez
BILL-2025000288,VEND-00032,V15018,2025-04-17,2025-05-17,PO-898996,1616.47,1616.47,0.0,paid,sjohnson
BILL-2025000289,VEND-00133,V30827,2025-02-13,2025-03-15,PO-328266,1760.53,1760.53,0.0,paid,sjohnson
BILL-2025000290,VEND-00030,V19292,2025-10-23,2025-12-22,PO-589833,139.37,59.57,79.8,open,rwhite
BILL-2025000291,VEND-00082,V27433,2025-04-20,2025-06-04,PO-570672,2170.43,2153.17,17.26,open,mlopez
BILL-2025000292,VEND-00099,V99482,2025-08-31,2025-10-15,,399.21,399.21,0.0,paid,mlopez
BILL-2025000293,VEND-00107,V46030,2025-07-10,2025-08-09,PO-411315,329.15,329.15,0.0,paid,rwhite
BILL-2025000294,VEND-00018,V84110,2025-01-27,2025-02-26,PO-639276,800.9,800.9,0.0,paid,mlopez
BILL-2025000295,VEND-00043,V41204,2025-01-21,2025-03-07,PO-945557,210.79,32.37,178.42,open,sjohnson
BILL-2025000296,VEND-00055,V66436,2025-05-10,2025-06-09,PO-661669,396.56,396.56,0.0,paid,mlopez
BILL-2025000297,VEND-00098,V12440,2025-09-13,2025-10-13,PO-121165,1728.88,1728.88,0.0,paid,sjohnson
BILL-2025000298,VEND-00077,V96214,2025-05-21,2025-07-05,PO-574254,814.11,779.17,34.94,open,rwhite
BILL-2025000299,VEND-00128,V73009,2025-07-24,2025-09-07,PO-814039,678.73,678.73,0.0,paid,rwhite
BILL-2025000300,VEND-00090,V59341,2025-04-14,2025-06-13,PO-406562,751.35,751.35,0.0,paid,sjohnson
BILL-2025000301,VEND-00080,V38822,2025-01-12,2025-02-26,PO-687790,1338.17,215.48,1122.69,open,rwhite
BILL-2025000302,VEND-00141,V34737,2025-06-27,2025-07-27,PO-953815,421.91,421.91,0.0,paid,mlopez
BILL-2025000303,VEND-00085,V40200,2025-12-21,2026-02-19,PO-622466,404.99,63.86,341.13,open,rwhite
BILL-2025000304,VEND-00004,V14239,2025-11-02,2026-01-01,PO-665378,1372.58,172.2,1200.38,open,mlopez
BILL-2025000305,VEND-00029,V70648,2025-04-20,2025-05-20,PO-308061,1428.97,1428.97,0.0,paid,rwhite
BILL-2025000306,VEND-00007,V70427,2025-02-14,2025-03-16,PO-474276,955.39,955.39,0.0,paid,mlopez
BILL-2025000307,VEND-00113,V23969,2025-07-23,2025-09-06,PO-423139,1238.62,1238.62,0.0,paid,mlopez
BILL-2025000308,VEND-00012,V77645,2025-02-19,2025-03-21,PO-891630,743.29,743.29,0.0,paid,kpatel
BILL-2025000309,VEND-00144,V73384,2025-02-05,2025-04-06,PO-386118,1562.05,1562.05,0.0,paid,kpatel
BILL-2025000310,VEND-00111,V77865,2025-12-02,2026-01-16,PO-626067,531.33,134.74,396.59,open,kpatel
BILL-2025000311,VEND-00015,V37034,2025-06-11,2025-07-26,PO-866005,2109.56,2109.56,0.0,paid,kpatel
BILL-2025000312,VEND-00077,V74185,2025-10-04,2025-11-18,PO-759216,1051.99,1051.99,0.0,paid,mlopez
BILL-2025000313,VEND-00036,V53159,2025-02-08,2025-03-10,,8473.08,8473.08,0.0,paid,kpatel
BILL-2025000314,VEND-00019,V52022,2025-12-16,2026-01-15,PO-374547,901.72,901.72,0.0,paid,mlopez
BILL-2025000315,VEND-00003,V36342,2025-01-22,2025-03-23,PO-647457,314.01,314.01,0.0,paid,kpatel
BILL-2025000316,VEND-00040,V11635,2025-06-15,2025-07-30,PO-685703,282.14,187.46,94.68,open,mlopez
BILL-2025000317,VEND-00043,V40112,2025-12-03,2026-01-02,PO-883729,440.03,440.03,0.0,paid,sjohnson
BILL-2025000318,VEND-00064,V88131,2025-07-03,2025-09-01,PO-362947,565.55,565.55,0.0,paid,mlopez
BILL-2025000319,VEND-00019,V38697,2025-07-31,2025-09-29,PO-258786,470.47,470.47,0.0,paid,kpatel
BILL-2025000320,VEND-00126,V84371,2025-12-14,2026-01-28,,1227.3,1227.3,0.0,paid,mlopez
BILL-2025000321,VEND-00148,V74136,2025-04-04,2025-06-03,PO-934961,5660.2,5660.2,0.0,paid,mlopez
BILL-2025000322,VEND-00009,V68695,2025-04-28,2025-05-28,PO-502998,379.16,379.16,0.0,paid,sjohnson
BILL-2025000323,VEND-00054,V19334,2025-01-26,2025-02-25,PO-587660,1136.43,899.7,236.73,open,mlopez
BILL-2025000324,VEND-00115,V93013,2025-10-26,2025-12-10,,528.34,528.34,0.0,paid,sjohnson
BILL-2025000325,VEND-00010,V50574,2025-06-25,2025-08-09,PO-474557,943.93,496.36,447.57,open,rwhite
BILL-2025000326,VEND-00045,V60208,2025-03-19,2025-05-03,PO-226016,943.64,943.64,0.0,paid,kpatel
BILL-2025000327,VEND-00101,V26544,2025-10-06,2025-11-05,PO-474306,555.78,555.78,0.0,paid,rwhite
BILL-2025000328,VEND-00037,V90331,2025-08-17,2025-10-16,PO-488192,333.45,333.45,0.0,paid,rwhite
BILL-2025000329,VEND-00042,V41846,2025-05-18,2025-06-17,PO-163591,2351.44,120.66,2230.78,open,mlopez
BILL-2025000330,VEND-00015,V83535,2025-12-14,2026-02-12,PO-218409,1398.08,1398.08,0.0,paid,rwhite
BILL-2025000331,VEND-00135,V46363,2025-02-23,2025-04-09,PO-439648,166.53,166.53,0.0,paid,kpatel
BILL-2025000332,VEND-00119,V50121,2025-01-22,2025-03-23,PO-193480,719.29,719.29,0.0,paid,mlopez
BILL-2025000333,VEND-00127,V29703,2025-02-20,2025-04-21,,6337.6,6337.6,0.0,paid,sjohnson
BILL-2025000334,VEND-00064,V81306,2025-08-07,2025-09-06,PO-429564,250.81,189.37,61.44,open,rwhite
BILL-2025000335,VEND-00077,V89382,2025-09-01,2025-10-16,,1086.99,1086.99,0.0,paid,rwhite
BILL-2025000336,VEND-00106,V41813,2025-04-16,2025-05-16,PO-594436,5460.85,5460.85,0.0,paid,kpatel
BILL-2025000337,VEND-00094,V13856,2025-02-08,2025-03-10,PO-582520,295.69,282.51,13.18,open,mlopez
BILL-2025000338,VEND-00017,V99690,2025-02-21,2025-04-07,,676.58,676.58,0.0,paid,sjohnson
BILL-2025000339,VEND-00038,V76449,2025-05-07,2025-07-06,PO-699576,164.29,164.29,0.0,paid,mlopez
BILL-2025000340,VEND-00137,V55150,2025-12-16,2026-01-30,PO-912594,158.21,103.82,54.39,open,kpatel
BILL-2025000341,VEND-00112,V71543,2025-05-04,2025-07-03,PO-810929,974.7,974.7,0.0,paid,rwhite
BILL-2025000342,VEND-00083,V34961,2025-12-03,2026-01-17,PO-116541,468.98,468.98,0.0,paid,kpatel
BILL-2025000343,VEND-00003,V89276,2025-08-11,2025-10-10,PO-400870,1632.68,1632.68,0.0,paid,rwhite
BILL-2025000344,VEND-00132,V94110,2025-02-08,2025-03-10,PO-681350,567.8,567.8,0.0,paid,sjohnson
BILL-2025000345,VEND-00037,V79366,2025-06-15,2025-07-15,PO-993550,293.85,293.85,0.0,paid,sjohnson
BILL-2025000346,VEND-00078,V70812,2025-01-02,2025-02-01,,817.85,817.85,0.0,paid,kpatel
BILL-2025000347,VEND-00055,V25337,2025-06-02,2025-08-01,PO-393226,262.9,74.05,188.85,open,sjohnson
BILL-2025000348,VEND-00004,V94578,2025-11-20,2025-12-20,,1455.23,267.54,1187.69,open,mlopez
BILL-2025000349,VEND-00007,V13757,2025-04-07,2025-05-22,PO-261256,2557.12,2557.12,0.0,paid,rwhite
BILL-2025000350,VEND-00140,V88985,2025-10-15,2025-12-14,PO-164660,366.08,366.08,0.0,paid,mlopez
BILL-2025000351,VEND-00102,V11223,2025-11-08,2025-12-08,PO-174130,535.22,535.22,0.0,paid,mlopez
BILL-2025000352,VEND-00057,V28784,2025-05-29,2025-07-13,PO-863064,4920.53,4920.53,0.0,paid,kpatel
BILL-2025000353,VEND-00115,V34339,2025-05-22,2025-07-21,PO-272216,1888.69,1888.69,0.0,paid,mlopez
BILL-2025000354,VEND-00001,V58671,2025-12-09,2026-02-07,,1409.43,894.19,515.24,open,kpatel
BILL-2025000355,VEND-00001,V60550,2025-07-03,2025-09-01,,394.32,394.32,0.0,paid,mlopez
BILL-2025000356,VEND-00032,V99446,2025-05-24,2025-07-08,PO-309608,3209.81,3209.81,0.0,paid,sjohnson
BILL-2025000357,VEND-00130,V53767,2025-04-04,2025-05-04,PO-588523,2019.67,2019.67,0.0,paid,sjohnson
BILL-2025000358,VEND-00006,V44549,2025-04-21,2025-06-05,,329.23,88.91,240.32,open,kpatel
BILL-2025000359,VEND-00117,V49791,2025-08-06,2025-09-20,PO-615904,1990.97,1675.79,315.18,open,sjohnson
BILL-2025000360,VEND-00136,V82914,2025-08-26,2025-10-10,PO-576166,574.31,574.31,0.0,paid,rwhite
BILL-2025000361,VEND-00089,V77909,2025-11-07,2025-12-07,PO-291436,605.03,605.03,0.0,paid,sjohnson
BILL-2025000362,VEND-00149,V59567,2025-10-02,2025-12-01,,1673.88,1673.88,0.0,paid,mlopez
BILL-2025000363,VEND-00094,V17890,2025-02-02,2025-04-03,PO-698424,435.81,435.81,0.0,paid,mlopez
BILL-2025000364,VEND-00011,V40167,2025-08-17,2025-10-01,PO-577813,214.31,214.31,0.0,paid,sjohnson
BILL-2025000365,VEND-00009,V39253,2025-03-24,2025-05-23,PO-387114,1917.17,1917.17,0.0,paid,sjohnson
BILL-2025000366,VEND-00093,V34788,2025-01-02,2025-02-01,,1444.43,1444.43,0.0,paid,mlopez
BILL-2025000367,VEND-00095,V57360,2025-07-27,2025-09-25,PO-311810,1072.91,460.79,612.12,open,kpatel
BILL-2025000368,VEND-00003,V26430,2025-07-31,2025-08-30,PO-593840,75.59,30.34,45.25,open,mlopez
BILL-2025000369,VEND-00002,V53842,2025-07-10,2025-08-09,PO-114950,1564.83,1295.89,268.94,open,sjohnson
BILL-2025000370,VEND-00143,V28258,2025-02-02,2025-04-03,PO-810975,1939.53,1939.53,0.0,paid,mlopez
BILL-2025000371,VEND-00114,V68674,2025-01-10,2025-02-09,PO-790721,1319.11,1319.11,0.0,paid,mlopez
BILL-2025000372,VEND-00147,V95944,2025-11-10,2026-01-09,PO-242940,3413.52,2597.68,815.84,open,mlopez
BILL-2025000373,VEND-00045,V48833,2025-05-20,2025-07-19,PO-685607,543.75,543.75,0.0,paid,rwhite
BILL-2025000374,VEND-00124,V95075,2025-08-29,2025-09-28,PO-676009,7325.56,7325.56,0.0,paid,sjohnson
BILL-2025000375,VEND-00012,V37884,2025-07-07,2025-09-05,PO-444753,237.63,237.63,0.0,paid,kpatel
BILL-2025000376,VEND-00070,V21916,2025-09-09,2025-10-24,PO-447296,1023.72,819.83,203.89,open,kpatel
BILL-2025000377,VEND-00026,V58861,2025-01-08,2025-02-22,,852.59,852.59,0.0,paid,mlopez
BILL-2025000378,VEND-00010,V56673,2025-05-24,2025-07-23,PO-936517,607.53,607.53,0.0,paid,sjohnson
BILL-2025000379,VEND-00113,V50308,2025-09-24,2025-10-24,PO-829486,213.22,4.79,208.43,open,kpatel
BILL-2025000380,VEND-00061,V34772,2025-11-07,2025-12-22,PO-757782,1438.12,911.28,526.84,open,sjohnson
BILL-2025000381,VEND-00044,V53409,2025-03-09,2025-05-08,PO-192895,1696.62,1094.45,602.17,open,kpatel
BILL-2025000382,VEND-00043,V14670,2025-09-18,2025-11-02,PO-473348,237.92,237.92,0.0,paid,mlopez
BILL-2025000383,VEND-00136,V27957,2025-12-05,2026-01-04,PO-329835,155.03,125.74,29.29,open,mlopez
BILL-2025000384,VEND-00122,V46408,2025-10-17,2025-12-16,PO-107868,1270.84,1270.84,0.0,paid,mlopez
BILL-2025000385,VEND-00007,V22996,2025-08-05,2025-09-19,PO-226393,7863.99,1835.14,6028.85,open,mlopez
BILL-2025000386,VEND-00034,V52123,2025-07-27,2025-09-25,PO-936026,793.97,291.85,502.12,open,sjohnson
BILL-2025000387,VEND-00145,V37710,2025-01-30,2025-03-01,PO-862275,1163.3,991.45,171.85,open,rwhite
BILL-2025000388,VEND-00070,V73199,2025-07-28,2025-09-26,PO-705906,790.52,790.52,0.0,paid,mlopez
BILL-2025000389,VEND-00044,V46396,2025-10-08,2025-12-07,PO-169613,1342.72,876.76,465.96,open,sjohnson
BILL-2025000390,VEND-00007,V18356,2025-01-21,2025-02-20,,1404.98,1120.26,284.72,open,kpatel
BILL-2025000391,VEND-00013,V63401,2025-01-31,2025-04-01,PO-457084,542.36,542.36,0.0,paid,mlopez
BILL-2025000392,VEND-00127,V67238,2025-07-15,2025-08-29,PO-383856,372.63,372.63,0.0,paid,sjohnson
BILL-2025000393,VEND-00123,V90150,2025-05-25,2025-07-24,PO-968897,1322.51,1322.51,0.0,paid,kpatel
BILL-2025000394,VEND-00054,V16368,2025-05-05,2025-06-19,,894.44,894.44,0.0,paid,rwhite
BILL-2025000395,VEND-00015,V13463,2025-12-18,2026-02-16,PO-590279,588.08,588.08,0.0,paid,mlopez
BILL-2025000396,VEND-00132,V11288,2025-06-03,2025-07-03,PO-832200,1544.72,322.59,1222.13,open,rwhite
BILL-2025000397,VEND-00147,V68807,2025-06-30,2025-08-14,PO-839482,11464.86,11464.86,0.0,paid,kpatel
BILL-2025000398,VEND-00024,V15513,2025-11-21,2025-12-21,PO-172690,463.79,463.79,0.0,paid,rwhite
BILL-2025000399,VEND-00092,V39026,2025-03-11,2025-04-10,PO-262487,634.72,591.61,43.11,open,kpatel
BILL-2025000400,VEND-00038,V25989,2025-01-18,2025-02-17,PO-451445,400.89,400.89,0.0,paid,kpatel
BILL-2025000401,VEND-00083,V38069,2025-11-09,2025-12-24,PO-157679,982.24,982.24,0.0,paid,mlopez
BILL-2025000402,VEND-00071,V12330,2025-12-14,2026-02-12,PO-956324,191.58,191.58,0.0,paid,kpatel
BILL-2025000403,VEND-00045,V22953,2025-05-03,2025-06-17,PO-800371,1402.07,586.72,815.35,open,sjohnson
BILL-2025000404,VEND-00040,V93275,2025-11-23,2026-01-07,PO-909345,739.17,575.9,163.27,open,rwhite
BILL-2025000405,VEND-00003,V60601,2025-12-28,2026-02-26,,163.24,163.24,0.0,paid,kpatel
BILL-2025000406,VEND-00125,V80690,2025-10-04,2025-12-03,PO-575527,495.31,495.31,0.0,paid,kpatel
BILL-2025000407,VEND-00051,V83072,2025-04-15,2025-05-30,PO-446749,2546.99,2546.99,0.0,paid,rwhite
BILL-2025000408,VEND-00101,V71843,2025-03-20,2025-05-04,,313.05,101.87,211.18,open,kpatel
BILL-2025000409,VEND-00094,V25998,2025-10-10,2025-11-24,PO-310410,1048.98,666.24,382.74,open,rwhite
BILL-2025000410,VEND-00059,V72091,2025-07-29,2025-08-28,PO-240514,2424.81,2424.81,0.0,paid,mlopez
BILL-2025000411,VEND-00150,V76719,2025-12-07,2026-02-05,PO-198474,373.04,373.04,0.0,paid,rwhite
BILL-2025000412,VEND-00042,V82671,2025-03-07,2025-05-06,PO-503021,195.67,17.42,178.25,open,sjohnson
BILL-2025000413,VEND-00108,V60112,2025-10-11,2025-12-10,PO-156630,1135.59,1135.59,0.0,paid,sjohnson
BILL-2025000414,VEND-00132,V63091,2025-04-18,2025-06-02,PO-384960,870.89,870.89,0.0,paid,sjohnson
BILL-2025000415,VEND-00043,V37999,2025-11-20,2025-12-20,,1889.38,1852.52,36.86,open,mlopez
BILL-2025000416,VEND-00119,V91014,2025-06-19,2025-08-03,PO-642971,484.22,484.22,0.0,paid,mlopez
BILL-2025000417,VEND-00020,V86576,2025-09-27,2025-10-27,PO-984680,890.07,890.07,0.0,paid,sjohnson
BILL-2025000418,VEND-00093,V66122,2025-07-25,2025-08-24,PO-823016,10478.76,10478.76,0.0,paid,rwhite
BILL-2025000419,VEND-00007,V25624,2025-12-23,2026-01-22,,986.97,389.26,597.71,open,sjohnson
BILL-2025000420,VEND-00110,V52476,2025-03-29,2025-04-28,PO-129438,5969.53,4805.68,1163.85,open,kpatel
BILL-2025000421,VEND-00087,V67824,2025-09-25,2025-11-09,PO-786840,197.9,197.9,0.0,paid,sjohnson
BILL-2025000422,VEND-00069,V80006,2025-08-15,2025-09-29,PO-581405,403.71,403.71,0.0,paid,mlopez
BILL-2025000423,VEND-00051,V23450,2025-07-15,2025-08-14,PO-654744,601.09,601.09,0.0,paid,sjohnson
BILL-2025000424,VEND-00051,V36677,2025-09-23,2025-11-07,PO-494593,436.82,436.82,0.0,paid,mlopez
BILL-2025000425,VEND-00087,V67777,2025-08-30,2025-10-14,PO-925342,1145.98,1145.98,0.0,paid,rwhite
BILL-2025000426,VEND-00117,V14715,2025-11-05,2026-01-04,,427.77,153.44,274.33,open,mlopez
BILL-2025000427,VEND-00025,V65583,2025-03-20,2025-05-19,PO-978933,827.64,532.41,295.23,open,sjohnson
BILL-2025000428,VEND-00071,V25200,2025-07-04,2025-08-18,PO-462230,1009.0,1009.0,0.0,paid,kpatel
BILL-2025000429,VEND-00028,V74171,2025-10-24,2025-11-23,,127.67,2.81,124.86,open,sjohnson
BILL-2025000430,VEND-00144,V98521,2025-10-17,2025-11-16,PO-247894,165.65,165.65,0.0,paid,kpatel
BILL-2025000431,VEND-00038,V46586,2025-09-11,2025-11-10,PO-218097,803.97,803.97,0.0,paid,sjohnson
BILL-2025000432,VEND-00067,V33585,2025-09-26,2025-11-10,,299.12,214.08,85.04,open,sjohnson
BILL-2025000433,VEND-00001,V80854,2025-05-20,2025-07-19,PO-460792,995.0,995.0,0.0,paid,rwhite
BILL-2025000434,VEND-00050,V15390,2025-02-07,2025-03-09,PO-108691,3222.85,3222.85,0.0,paid,kpatel
BILL-2025000435,VEND-00087,V96923,2025-01-16,2025-03-17,PO-392336,119.78,118.78,1.0,open,kpatel
BILL-2025000436,VEND-00011,V14632,2025-11-05,2025-12-20,PO-899848,2540.86,2540.86,0.0,paid,sjohnson
BILL-2025000437,VEND-00002,V22021,2025-12-27,2026-02-10,PO-800965,2421.94,2421.94,0.0,paid,rwhite
BILL-2025000438,VEND-00120,V16792,2025-01-16,2025-03-02,PO-719497,240.99,135.75,105.24,open,sjohnson
BILL-2025000439,VEND-00016,V60280,2025-01-13,2025-02-12,PO-893924,751.37,751.37,0.0,paid,mlopez
BILL-2025000440,VEND-00093,V87890,2025-07-17,2025-09-15,PO-654610,188.31,188.31,0.0,paid,kpatel
BILL-2025000441,VEND-00112,V76250,2025-04-29,2025-05-29,PO-201554,998.88,600.84,398.04,open,rwhite
BILL-2025000442,VEND-00143,V85649,2025-04-15,2025-05-15,,1020.31,1020.31,0.0,paid,rwhite
BILL-2025000443,VEND-00040,V55986,2025-01-08,2025-03-09,PO-908375,519.17,519.17,0.0,paid,kpatel
BILL-2025000444,VEND-00094,V56126,2025-11-04,2026-01-03,PO-583679,1045.05,1045.05,0.0,paid,rwhite
BILL-2025000445,VEND-00011,V81012,2025-09-02,2025-11-01,PO-416178,2479.74,2479.74,0.0,paid,rwhite
BILL-2025000446,VEND-00126,V18000,2025-07-21,2025-09-19,PO-440258,1258.66,1253.83,4.83,open,mlopez
BILL-2025000447,VEND-00069,V53431,2025-08-11,2025-10-10,,1733.18,1733.18,0.0,paid,kpatel
BILL-2025000448,VEND-00025,V37323,2025-12-05,2026-02-03,,1534.04,1534.04,0.0,paid,rwhite
BILL-2025000449,VEND-00051,V79590,2025-02-13,2025-04-14,PO-184024,1028.0,68.05,959.95,open,sjohnson
BILL-2025000450,VEND-00074,V52366,2025-04-07,2025-06-06,PO-714934,2893.82,2893.82,0.0,paid,sjohnson
BILL-2025000451,VEND-00113,V86116,2025-02-25,2025-04-11,PO-574626,2959.97,685.09,2274.88,open,sjohnson
BILL-2025000452,VEND-00087,V90137,2025-01-13,2025-02-12,PO-590586,550.98,550.98,0.0,paid,sjohnson
BILL-2025000453,VEND-00050,V81421,2025-01-20,2025-03-21,PO-637005,1731.08,1731.08,0.0,paid,rwhite
BILL-2025000454,VEND-00049,V87419,2025-12-27,2026-02-10,,0.0,0.0,0.0,open,rwhite
BILL-2025000455,VEND-00022,V26007,2025-10-31,2025-11-30,PO-402486,811.62,811.62,0.0,paid,kpatel
BILL-2025000456,VEND-00039,V48916,2025-10-19,2025-11-18,PO-170270,955.59,955.59,0.0,paid,mlopez
BILL-2025000457,VEND-00057,V51733,2025-07-17,2025-09-15,PO-380604,81.5,81.5,0.0,paid,mlopez
BILL-2025000458,VEND-00064,V72743,2025-01-04,2025-02-18,PO-237472,308.82,308.82,0.0,paid,kpatel
BILL-2025000459,VEND-00117,V69447,2025-11-18,2025-12-18,PO-189234,1018.71,1018.71,0.0,paid,kpatel
BILL-2025000460,VEND-00144,V64054,2025-09-15,2025-11-14,PO-182297,994.6,343.11,651.49,open,rwhite
BILL-2025000461,VEND-00028,V47785,2025-07-28,2025-09-26,PO-167401,2293.56,2002.67,290.89,open,mlopez
BILL-2025000462,VEND-00149,V55603,2025-05-28,2025-07-12,PO-701639,376.16,376.16,0.0,paid,mlopez
BILL-2025000463,VEND-00077,V86265,2025-02-14,2025-03-16,,113.06,113.06,0.0,paid,rwhite
BILL-2025000464,VEND-00139,V31298,2025-02-09,2025-03-26,PO-693850,929.11,929.11,0.0,paid,rwhite
